#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 3  10.07 -0.47  0.36337 -1.611 3.601  4.960 13.40  0.040 0.00 22.197 21.921 21.235 20.723 20.142 19.863 19.879 19.663 19.614 20.233 19.778 20.302 19.923 19.892 19.825 19.894 19.878 19.719 19.619 19.564 19.593 19.675 19.663  0.363 
 3  10.07 -0.47  0.18771 -2.213 3.559  5.107 14.50  0.040 0.00 24.801 24.741 23.829 23.237 22.679 22.374 22.313 22.041 21.958 22.750 22.183 22.823 22.468 22.421 22.316 22.354 22.287 22.112 21.991 21.916 21.938 22.011 21.987  0.188 
 3  10.07 -0.47  0.09548 -3.138 3.453  5.312 15.70  0.040 0.00 28.314 29.239 27.418 26.511 25.991 25.740 25.680 25.057 24.969 26.049 25.359 26.236 25.661 25.843 25.601 25.736 25.590 25.180 24.969 24.885 24.944 25.086 25.030  0.095 
 3  10.07 -0.47  0.83888 -0.038 3.767  4.415 15.90  0.040 0.00 20.764 20.338 20.054 19.804 19.446 19.330 19.305 19.300 19.305 19.540 19.303 19.521 19.350 19.334 19.325 19.313 19.304 19.302 19.299 19.296 19.301 19.313 19.311  0.839 
 3  10.07 -0.47  0.12833 -2.714 3.501  5.212 16.50  0.040 0.00 28.056 28.437 27.109 26.377 25.819 25.522 25.428 25.017 24.918 25.883 25.225 25.993 25.566 25.594 25.431 25.475 25.378 25.113 24.950 24.864 24.895 24.994 24.954  0.128 
 3  10.07 -0.43  0.26546 -1.893 3.582  5.028 16.10  0.040 0.00 25.603 25.418 24.621 24.072 23.516 23.236 23.230 22.967 22.892 23.596 23.105 23.670 23.298 23.274 23.186 23.257 23.219 23.039 22.916 22.845 22.872 22.949 22.937  0.265 
 3  10.07 -0.41  0.21363 -2.089 3.569  5.078 17.00  0.040 0.00 26.993 26.886 26.010 25.435 24.883 24.592 24.562 24.284 24.202 24.957 24.430 25.033 24.668 24.636 24.537 24.596 24.542 24.360 24.233 24.156 24.182 24.257 24.241  0.214 
 3  10.07 -0.39  0.17042 -2.367 3.536  5.127 11.90  0.040 0.00 22.588 22.705 21.623 20.977 20.419 20.107 20.022 19.711 19.621 20.485 19.872 20.567 20.200 20.163 20.040 20.067 19.988 19.788 19.657 19.577 19.599 19.679 19.650  0.170 
 3  10.07 -0.35  0.25396 -1.950 3.573  5.032 14.80  0.040 0.00 24.445 24.321 23.455 22.887 22.337 22.052 22.039 21.760 21.679 22.412 21.906 22.489 22.118 22.094 21.999 22.071 22.023 21.837 21.708 21.631 21.658 21.736 21.724  0.254 
 3  10.07 -0.33  0.12328 -2.777 3.491  5.216 13.90  0.040 0.00 25.613 26.127 24.668 23.896 23.362 23.069 22.984 22.527 22.427 23.417 22.757 23.548 23.091 23.148 22.969 23.028 22.932 22.632 22.455 22.365 22.401 22.510 22.473  0.123 
 3  10.07 -0.31  0.35165 -1.686 3.588  4.967 13.20  0.040 0.00 22.185 21.999 21.206 20.662 20.093 19.812 19.821 19.573 19.509 20.177 19.703 20.252 19.871 19.846 19.767 19.844 19.812 19.640 19.524 19.458 19.488 19.570 19.559  0.352 
 3  10.07 -0.29  0.10634 -2.954 3.472  5.252 15.00  0.040 0.71 27.063 27.876 26.206 25.324 24.783 24.466 24.347 23.753 23.648 24.821 24.043 25.025 24.447 24.579 24.329 24.406 24.266 23.881 23.667 23.574 23.629 23.744 23.699  0.106 
 3  10.07 -0.29  0.76244 -0.432 3.717  4.565 15.60  0.040 0.00 21.450 20.990 20.622 20.291 19.827 19.652 19.626 19.609 19.635 19.933 19.619 19.931 19.691 19.657 19.644 19.648 19.615 19.611 19.609 19.605 19.622 19.673 19.663  0.762 
 3  10.07 -0.21  0.11379 -2.874 3.478  5.226 11.50  0.040 0.00 23.456 24.127 22.519 21.699 21.189 20.898 20.821 20.311 20.210 21.233 20.564 21.392 20.895 20.987 20.785 20.862 20.767 20.426 20.233 20.139 20.182 20.301 20.265  0.114 
 3  10.07 -0.19  0.36293 -1.675 3.583  4.949 17.60  0.040 0.00 26.556 26.426 25.567 25.007 24.443 24.161 24.170 23.910 23.842 24.525 24.046 24.603 24.218 24.197 24.114 24.197 24.159 23.981 23.859 23.789 23.820 23.904 23.894  0.363 
 3  10.07 -0.17  0.08098 -3.642 3.359  5.372 14.40  0.040 0.00 28.275 30.910 27.892 26.418 25.960 25.612 25.467 24.537 24.443 25.921 24.955 26.511 25.362 25.849 25.342 25.564 25.318 24.729 24.416 24.328 24.451 24.582 24.530  0.081 
 3  10.11 -3.25  0.19307 -2.009 3.615  5.138 16.90  0.040 0.00 26.693 26.711 25.973 25.414 24.833 24.552 24.393 24.239 24.182 24.929 24.321 24.965 24.662 24.585 24.517 24.441 24.356 24.264 24.219 24.175 24.173 24.189 24.177  0.193 
 3  10.11 -3.21  0.22608 -1.859 3.624  5.094 13.30  0.040 0.73 22.298 22.311 21.580 21.025 20.445 20.161 20.001 19.854 19.799 20.540 19.933 20.576 20.274 20.195 20.125 20.048 19.965 19.878 19.835 19.792 19.790 19.805 19.792  0.226 
 3  10.11 -3.19  0.24259 -1.790 3.629  5.073 17.50  0.040 0.92 26.084 26.084 25.374 24.835 24.263 23.969 23.807 23.685 23.636 24.352 23.751 24.393 24.092 24.005 23.934 23.851 23.773 23.706 23.670 23.632 23.629 23.640 23.628  0.243 
 3  10.11 -3.09  0.18888 -2.035 3.613  5.147 14.00  0.040 0.00 23.858 23.878 23.136 22.574 21.991 21.712 21.554 21.394 21.337 22.088 21.480 22.123 21.821 21.745 21.677 21.603 21.517 21.421 21.374 21.329 21.327 21.345 21.332  0.189 
 3  10.11 -3.07  0.76892  0.232 3.821  4.323 15.10  0.040 0.91 18.970 19.069 18.709 18.416 18.064 17.946 17.900 17.885 17.874 18.156 17.894 18.134 17.977 17.955 17.935 17.909 17.896 17.888 17.883 17.876 17.874 17.868 17.871  0.769 
 3  10.11 -3.05  0.22885 -1.847 3.625  5.091 16.90  0.040 0.00 26.288 26.291 25.577 25.036 24.462 24.167 24.004 23.881 23.831 24.551 23.947 24.593 24.290 24.202 24.131 24.048 23.969 23.902 23.866 23.828 23.824 23.835 23.823  0.229 
 3  10.11 -3.03  0.18042 -2.087 3.609  5.164 14.70  0.040 0.00 24.687 24.712 23.962 23.393 22.809 22.534 22.378 22.207 22.147 22.908 22.298 22.940 22.638 22.567 22.499 22.428 22.339 22.235 22.184 22.138 22.137 22.156 22.142  0.180 
 3  10.11 -2.97  0.08964 -3.246 3.474  5.477 14.90  0.040 0.00 27.785 28.444 27.006 26.160 25.589 25.513 25.250 24.808 24.748 25.752 25.032 25.691 25.462 25.535 25.471 25.391 25.108 24.853 24.767 24.714 24.732 24.790 24.732  0.090 
 3  10.11 -2.97  0.14139 -2.354 3.589  5.245 16.10  0.040 0.75 26.371 26.489 25.642 25.011 24.404 24.137 23.969 23.743 23.673 24.510 23.863 24.536 24.232 24.174 24.096 24.029 23.922 23.782 23.713 23.657 23.659 23.694 23.668  0.141 
 3  10.11 -2.91  0.39535 -1.389 3.653  4.981 15.70  0.040 0.00 23.943 23.902 23.253 22.761 22.225 21.944 21.788 21.704 21.664 22.311 21.750 22.345 22.067 21.978 21.910 21.827 21.760 21.718 21.694 21.664 21.660 21.662 21.653  0.395 
 3  10.11 -2.89  0.46707 -1.185 3.667  4.905 16.00  0.040 0.84 23.208 23.160 22.530 22.050 21.524 21.252 21.102 21.025 20.987 21.611 21.067 21.642 21.369 21.284 21.219 21.139 21.075 21.038 21.016 20.988 20.984 20.984 20.976  0.467 
 3  10.11 -2.89  0.28958 -1.645 3.637  5.040 16.70  0.040 0.74 25.110 25.102 24.404 23.874 23.310 23.020 22.859 22.744 22.696 23.399 22.806 23.438 23.143 23.055 22.985 22.903 22.827 22.763 22.729 22.693 22.690 22.699 22.687  0.290 
 3  10.11 -2.85  0.11314 -2.623 3.566  5.324 14.30  0.040 0.00 25.628 25.797 24.902 24.243 23.628 23.362 23.185 22.942 22.869 23.736 23.071 23.760 23.456 23.401 23.317 23.249 23.133 22.985 22.910 22.850 22.855 22.894 22.863  0.113 
 3  10.11 -2.85  0.35658 -1.476 3.648  5.002 14.90  0.040 0.00 23.359 23.325 22.664 22.163 21.621 21.336 21.177 21.087 21.046 21.707 21.136 21.743 21.461 21.370 21.301 21.217 21.148 21.103 21.076 21.045 21.041 21.044 21.035  0.357 
 3  10.11 -2.85  0.15704 -2.230 3.599  5.206 15.40  0.040 0.00 25.744 25.785 25.010 24.424 23.833 23.571 23.418 23.217 23.150 23.938 23.323 23.965 23.663 23.602 23.536 23.471 23.377 23.250 23.190 23.139 23.138 23.163 23.148  0.157 
 3  10.11 -2.79  0.19798 -1.979 3.617  5.127 17.50  0.040 0.71 26.842 26.874 26.119 25.547 24.963 24.687 24.527 24.356 24.296 25.061 24.447 25.093 24.793 24.721 24.651 24.577 24.488 24.385 24.334 24.287 24.286 24.306 24.291  0.198 
 3  10.11 -2.77  0.15926 -2.216 3.600  5.202 15.50  0.040 0.00 25.810 25.849 25.076 24.492 23.902 23.639 23.486 23.288 23.221 24.007 23.393 24.034 23.731 23.670 23.605 23.540 23.446 23.320 23.261 23.211 23.209 23.233 23.219  0.159 
 3  10.11 -2.75  0.52577 -0.992 3.685  4.838 15.50  0.040 0.96 22.088 22.028 21.441 20.992 20.487 20.236 20.103 20.041 20.008 20.576 20.075 20.600 20.340 20.264 20.208 20.135 20.081 20.051 20.034 20.010 20.006 20.002 19.998  0.526 
 3  10.11 -2.69  0.12013 -2.557 3.571  5.306 15.80  0.040 0.00 26.962 27.098 26.228 25.582 24.978 24.723 24.548 24.303 24.228 25.088 24.433 25.105 24.811 24.760 24.681 24.613 24.497 24.345 24.271 24.211 24.214 24.251 24.224  0.120 
 3  10.11 -2.67  0.08907 -3.319 3.459  5.488 14.10  0.040 0.81 27.036 27.920 26.347 25.440 24.845 24.689 24.315 23.697 23.600 24.976 23.998 24.975 24.676 24.769 24.589 24.485 24.137 23.785 23.634 23.556 23.593 23.655 23.593  0.089 
 3  10.11 -2.67  0.49615 -1.097 3.674  4.872 14.50  0.040 0.80 21.561 21.508 20.889 20.418 19.898 19.631 19.485 19.413 19.376 19.986 19.452 20.015 19.746 19.662 19.600 19.521 19.460 19.425 19.404 19.377 19.373 19.372 19.366  0.496 
 3  10.11 -2.67  0.73715 -0.009 3.804  4.476 15.80  0.040 0.75 20.463 20.536 20.139 19.817 19.429 19.285 19.225 19.202 19.187 19.524 19.215 19.509 19.328 19.298 19.272 19.237 19.218 19.206 19.199 19.189 19.187 19.181 19.182  0.737 
 3  10.11 -2.67  0.43591 -1.277 3.660  4.940 17.50  0.040 0.00 25.462 25.415 24.781 24.300 23.772 23.499 23.348 23.270 23.232 23.859 23.313 23.891 23.617 23.531 23.466 23.385 23.321 23.283 23.261 23.233 23.229 23.229 23.221  0.436 
 3  10.11 -2.63  0.13466 -2.418 3.583  5.265 15.20  0.040 0.75 25.657 25.801 24.927 24.281 23.672 23.410 23.236 22.998 22.927 23.780 23.124 23.803 23.500 23.447 23.367 23.299 23.185 23.038 22.967 22.909 22.913 22.950 22.921  0.135 
 3  10.11 -2.61  0.14948 -2.277 3.596  5.218 15.00  0.040 0.00 25.464 25.516 24.729 24.135 23.544 23.284 23.127 22.920 22.852 23.650 23.030 23.674 23.374 23.315 23.248 23.183 23.085 22.954 22.892 22.840 22.840 22.866 22.850  0.149 
 3  10.11 -2.59  0.08532 -3.801 3.360  5.558 11.30  0.040 0.98 24.921 28.067 24.902 23.276 22.693 22.311 22.090 21.150 21.051 22.673 21.572 23.269 22.089 22.558 22.034 22.208 21.925 21.334 21.033 20.942 21.057 21.184 21.126  0.085 
 3  10.11 -2.59  0.10851 -2.680 3.560  5.339 14.70  0.040 0.00 26.170 26.372 25.450 24.778 24.154 23.875 23.695 23.456 23.384 24.259 23.583 24.288 23.976 23.916 23.828 23.759 23.644 23.498 23.423 23.364 23.370 23.412 23.376  0.109 
 3  10.11 -2.59  0.13048 -2.458 3.580  5.278 17.40  0.040 0.88 27.728 27.852 26.995 26.355 25.753 25.497 25.325 25.085 25.011 25.862 25.212 25.881 25.585 25.533 25.455 25.388 25.275 25.126 25.053 24.994 24.997 25.033 25.007  0.130 
 3  10.11 -2.57  0.56823 -0.821 3.709  4.794 17.20  0.040 0.99 23.299 23.245 22.709 22.293 21.813 21.591 21.480 21.432 21.404 21.906 21.458 21.919 21.676 21.613 21.567 21.505 21.462 21.440 21.426 21.408 21.404 21.396 21.396  0.568 
 3  10.11 -2.57  0.41582 -1.334 3.656  4.962 19.70  0.040 0.81 27.264 27.226 26.574 26.080 25.542 25.261 25.106 25.019 24.979 25.629 25.066 25.663 25.384 25.295 25.227 25.145 25.077 25.034 25.009 24.979 24.975 24.977 24.968  0.416 
 3  10.11 -2.55  0.39350 -1.393 3.653  4.982 15.20  0.040 0.00 23.453 23.412 22.763 22.270 21.734 21.453 21.297 21.212 21.173 21.820 21.259 21.855 21.576 21.487 21.419 21.336 21.269 21.227 21.203 21.173 21.169 21.170 21.162  0.394 
 3  10.11 -2.55  0.22652 -1.857 3.624  5.094 15.90  0.040 0.00 25.312 25.316 24.601 24.059 23.484 23.190 23.027 22.902 22.852 23.574 22.970 23.615 23.313 23.225 23.154 23.071 22.992 22.924 22.887 22.848 22.845 22.857 22.844  0.227 
 3  10.11 -2.55  0.33162 -1.536 3.644  5.016 16.30  0.040 0.00 24.910 24.882 24.213 23.705 23.158 22.871 22.712 22.616 22.574 23.244 22.668 23.281 22.996 22.906 22.836 22.752 22.682 22.633 22.605 22.573 22.569 22.573 22.563  0.332 
 3  10.11 -2.53  0.14757 -2.296 3.594  5.225 15.50  0.040 0.00 26.009 26.066 25.275 24.677 24.085 23.826 23.669 23.458 23.389 24.192 23.570 24.215 23.916 23.858 23.790 23.725 23.626 23.493 23.430 23.377 23.377 23.404 23.387  0.148 
 3  10.11 -2.53  0.12533 -2.507 3.576  5.292 17.40  0.040 0.98 27.720 27.839 26.983 26.343 25.744 25.495 25.321 25.076 25.000 25.855 25.206 25.870 25.580 25.531 25.454 25.386 25.271 25.118 25.044 24.984 24.986 25.022 24.997  0.125 
 3  10.11 -2.53  0.62577 -0.565 3.745  4.724 17.70  0.040 0.00 23.883 23.873 23.405 23.034 22.590 22.407 22.328 22.298 22.280 22.687 22.314 22.686 22.468 22.423 22.391 22.345 22.317 22.303 22.295 22.283 22.281 22.273 22.276  0.626 
 3  10.11 -2.51  0.15616 -2.235 3.599  5.207 15.30  0.040 0.84 25.137 25.200 24.403 23.800 23.207 22.950 22.790 22.576 22.506 23.315 22.690 23.337 23.039 22.982 22.913 22.847 22.747 22.611 22.547 22.493 22.493 22.521 22.504  0.156 
 3  10.11 -2.47  0.11981 -2.560 3.571  5.307 12.80  0.040 0.00 23.969 24.086 23.223 22.581 21.978 21.722 21.552 21.307 21.232 22.087 21.437 22.106 21.810 21.760 21.680 21.615 21.502 21.350 21.274 21.214 21.218 21.256 21.229  0.120 
 3  10.11 -2.41  0.55571 -0.878 3.700  4.805 17.00  0.040 0.00 23.965 23.838 23.312 22.903 22.422 22.198 22.087 22.038 22.012 22.514 22.065 22.529 22.283 22.219 22.174 22.112 22.069 22.047 22.033 22.015 22.011 22.006 22.005  0.556 
 3  10.11 -2.41  0.28497 -1.658 3.636  5.043 17.60  0.040 0.82 25.959 25.887 25.212 24.699 24.140 23.851 23.698 23.589 23.545 24.228 23.648 24.268 23.972 23.885 23.817 23.739 23.668 23.608 23.575 23.540 23.538 23.550 23.538  0.285 
 3  10.11 -2.39  0.16090 -2.206 3.601  5.200 13.50  0.040 0.00 23.785 23.746 23.002 22.438 21.855 21.590 21.454 21.258 21.194 21.957 21.362 21.989 21.681 21.621 21.555 21.502 21.420 21.291 21.230 21.180 21.181 21.210 21.196  0.161 
 3  10.11 -2.39  0.21279 -1.914 3.621  5.110 14.40  0.040 0.00 23.955 23.886 23.190 22.660 22.090 21.803 21.654 21.521 21.472 22.181 21.593 22.222 21.918 21.836 21.768 21.696 21.622 21.544 21.504 21.465 21.464 21.481 21.468  0.213 
 3  10.11 -2.39  0.35675 -1.475 3.648  5.002 15.00  0.040 0.98 22.727 22.616 21.982 21.498 20.960 20.681 20.532 20.445 20.407 21.047 20.492 21.083 20.799 20.713 20.648 20.570 20.505 20.460 20.435 20.405 20.402 20.409 20.399  0.357 
 3  10.11 -2.39  0.39833 -1.382 3.653  4.979 16.80  0.040 0.00 25.026 24.907 24.287 23.813 23.282 23.008 22.862 22.782 22.747 23.369 22.826 23.403 23.125 23.040 22.976 22.899 22.836 22.796 22.773 22.744 22.742 22.748 22.738  0.398 
 3  10.11 -2.35  0.46240 -1.199 3.666  4.910 13.60  0.040 0.00 21.368 21.210 20.627 20.178 19.663 19.404 19.271 19.203 19.172 19.752 19.240 19.781 19.511 19.432 19.376 19.304 19.248 19.215 19.195 19.170 19.168 19.173 19.166  0.462 
 3  10.11 -2.35  0.23231 -1.833 3.626  5.087 15.40  0.040 0.79 24.250 24.155 23.467 22.942 22.374 22.090 21.946 21.811 21.762 22.466 21.884 22.506 22.202 22.123 22.055 21.987 21.915 21.835 21.793 21.753 21.753 21.772 21.760  0.232 
 3  10.11 -2.35  0.18925 -2.033 3.613  5.146 15.60  0.040 0.00 25.452 25.368 24.662 24.125 23.553 23.274 23.136 22.979 22.925 23.647 23.063 23.685 23.379 23.307 23.240 23.179 23.104 23.006 22.957 22.914 22.915 22.938 22.925  0.189 
 3  10.11 -2.35  0.22032 -1.883 3.623  5.101 16.20  0.040 0.88 25.061 24.967 24.278 23.752 23.183 22.898 22.754 22.619 22.570 23.275 22.692 23.315 23.011 22.931 22.864 22.796 22.724 22.642 22.600 22.561 22.561 22.580 22.567  0.220 
 3  10.11 -2.35  0.17093 -2.145 3.605  5.182 17.20  0.040 0.95 26.643 26.573 25.845 25.291 24.713 24.444 24.313 24.125 24.064 24.812 24.225 24.847 24.538 24.476 24.409 24.358 24.281 24.158 24.098 24.050 24.052 24.081 24.067  0.171 
 3  10.11 -2.35  0.21707 -1.896 3.622  5.105 18.40  0.040 0.77 27.441 27.353 26.654 26.121 25.550 25.269 25.129 24.979 24.927 25.644 25.060 25.682 25.377 25.302 25.235 25.171 25.098 25.005 24.959 24.917 24.917 24.939 24.926  0.217 
 3  10.11 -2.33  0.40410 -1.367 3.654  4.974 13.90  0.040 0.00 22.087 21.925 21.322 20.859 20.333 20.063 19.923 19.846 19.813 20.421 19.888 20.453 20.175 20.093 20.032 19.958 19.898 19.860 19.837 19.810 19.808 19.815 19.806  0.404 
 3  10.11 -2.33  0.09295 -3.091 3.500  5.445 14.10  0.040 0.00 26.598 26.986 25.778 25.011 24.408 24.237 24.024 23.666 23.605 24.546 23.851 24.531 24.252 24.269 24.190 24.124 23.926 23.711 23.628 23.572 23.588 23.647 23.592  0.093 
 3  10.11 -2.33  0.09112 -3.158 3.490  5.461 14.50  0.040 0.96 26.735 27.441 25.947 25.056 24.509 24.334 24.165 23.637 23.568 24.615 23.899 24.685 24.273 24.402 24.240 24.263 24.052 23.724 23.573 23.504 23.550 23.647 23.594  0.091 
 3  10.11 -2.33  0.35000 -1.490 3.647  5.005 14.90  0.040 0.75 22.895 22.751 22.118 21.634 21.091 20.812 20.668 20.574 20.536 21.179 20.625 21.216 20.928 20.844 20.779 20.705 20.641 20.591 20.562 20.531 20.530 20.541 20.530  0.350 
 3  10.11 -2.31  0.21764 -1.894 3.622  5.104 14.60  0.040 0.00 24.104 23.979 23.305 22.790 22.225 21.939 21.797 21.671 21.625 22.316 21.739 22.357 22.053 21.972 21.905 21.837 21.768 21.693 21.654 21.616 21.616 21.636 21.623  0.218 
 3  10.11 -2.31  0.12344 -2.525 3.574  5.298 14.70  0.040 0.00 25.783 25.775 24.962 24.353 23.764 23.513 23.369 23.121 23.047 23.871 23.252 23.894 23.592 23.549 23.471 23.425 23.326 23.166 23.086 23.026 23.032 23.075 23.051  0.123 
 3  10.11 -2.31  0.09321 -3.081 3.502  5.442 15.40  0.040 0.00 27.874 28.240 27.046 26.285 25.683 25.509 25.298 24.945 24.884 25.820 25.128 25.806 25.526 25.541 25.462 25.397 25.202 24.990 24.907 24.851 24.867 24.926 24.871  0.093 
 3  10.11 -2.31  0.44931 -1.239 3.662  4.925 17.00  0.040 0.00 24.866 24.683 24.103 23.656 23.139 22.879 22.747 22.678 22.647 23.228 22.715 23.258 22.985 22.907 22.850 22.779 22.724 22.690 22.669 22.644 22.643 22.650 22.642  0.449 
 3  10.11 -2.29  0.53125 -0.972 3.688  4.832 12.40  0.040 0.00 19.600 19.389 18.868 18.462 17.975 17.745 17.633 17.582 17.559 18.067 17.610 18.085 17.832 17.767 17.721 17.660 17.615 17.591 17.576 17.558 17.556 17.558 17.554  0.531 
 3  10.11 -2.29  0.22488 -1.864 3.624  5.096 14.00  0.040 0.87 22.834 22.697 22.024 21.509 20.944 20.660 20.522 20.390 20.343 21.035 20.461 21.076 20.771 20.693 20.626 20.562 20.493 20.414 20.372 20.333 20.334 20.355 20.342  0.225 
 3  10.11 -2.29  0.22925 -1.846 3.625  5.090 14.80  0.040 0.00 24.184 24.040 23.378 22.871 22.310 22.021 21.879 21.763 21.720 22.399 21.826 22.441 22.138 22.054 21.988 21.918 21.851 21.784 21.747 21.711 21.712 21.730 21.717  0.229 
 3  10.11 -2.29  0.20621 -1.941 3.619  5.117 15.20  0.040 0.00 24.823 24.688 24.012 23.496 22.930 22.647 22.510 22.375 22.327 23.022 22.448 23.063 22.757 22.680 22.613 22.550 22.481 22.399 22.356 22.317 22.318 22.340 22.327  0.206 
 3  10.11 -2.29  0.25314 -1.750 3.631  5.061 15.90  0.040 0.00 25.046 24.892 24.244 23.747 23.193 22.909 22.767 22.660 22.619 23.282 22.718 23.322 23.024 22.941 22.876 22.805 22.740 22.679 22.646 22.611 22.611 22.627 22.615  0.253 
 3  10.11 -2.29  0.29205 -1.638 3.638  5.038 16.60  0.040 0.00 25.465 25.299 24.668 24.183 23.638 23.358 23.217 23.119 23.081 23.726 23.172 23.764 23.472 23.389 23.325 23.254 23.190 23.137 23.107 23.075 23.075 23.088 23.077  0.292 
 3  10.11 -2.29  0.36878 -1.448 3.649  4.996 16.80  0.040 0.00 25.191 25.006 24.402 23.937 23.407 23.134 22.995 22.914 22.881 23.494 22.958 23.529 23.247 23.164 23.103 23.030 22.970 22.929 22.905 22.877 22.876 22.886 22.875  0.369 
 3  10.11 -2.25  0.18322 -2.071 3.610  5.158 13.30  0.040 0.00 23.247 23.098 22.410 21.884 21.316 21.041 20.918 20.753 20.699 21.410 20.841 21.450 21.140 21.073 21.006 20.958 20.890 20.782 20.728 20.684 20.688 20.717 20.703  0.183 
 3  10.11 -2.25  0.12327 -2.530 3.573  5.297 13.70  0.040 0.99 24.055 24.016 23.209 22.606 22.018 21.764 21.628 21.380 21.307 22.123 21.511 22.151 21.843 21.800 21.722 21.681 21.586 21.426 21.344 21.284 21.292 21.338 21.313  0.123 
 3  10.11 -2.21  0.15027 -2.279 3.594  5.214 14.20  0.040 0.00 24.668 24.529 23.804 23.254 22.679 22.415 22.305 22.092 22.029 22.778 22.205 22.815 22.501 22.448 22.378 22.346 22.276 22.131 22.060 22.008 22.014 22.054 22.038  0.150 
 3  10.11 -2.21  0.17443 -2.128 3.605  5.174 15.40  0.040 0.00 25.489 25.320 24.630 24.103 23.534 23.263 23.151 22.969 22.913 23.630 23.067 23.670 23.356 23.294 23.228 23.189 23.125 23.003 22.942 22.896 22.900 22.934 22.921  0.174 
 3  10.11 -2.21  0.41764 -1.329 3.657  4.960 15.50  0.040 0.00 23.591 23.343 22.776 22.335 21.817 21.556 21.428 21.358 21.330 21.906 21.396 21.937 21.660 21.583 21.528 21.460 21.406 21.371 21.349 21.324 21.324 21.336 21.326  0.418 
 3  10.11 -2.21  0.17578 -2.119 3.606  5.172 16.20  0.040 0.90 25.648 25.487 24.788 24.254 23.684 23.414 23.304 23.113 23.055 23.780 23.215 23.820 23.506 23.446 23.379 23.343 23.277 23.148 23.084 23.036 23.041 23.077 23.064  0.176 
 3  10.11 -2.19  0.10936 -2.675 3.558  5.331 15.60  0.040 0.00 27.058 27.055 26.199 25.576 24.974 24.704 24.551 24.314 24.247 25.076 24.440 25.109 24.794 24.743 24.658 24.607 24.505 24.358 24.281 24.223 24.232 24.280 24.244  0.109 
 3  10.11 -2.19  0.38057 -1.422 3.651  4.990 15.90  0.040 0.74 23.740 23.492 22.903 22.448 21.917 21.647 21.516 21.433 21.402 22.005 21.478 22.041 21.755 21.676 21.617 21.550 21.492 21.448 21.422 21.394 21.395 21.410 21.399  0.381 
 3  10.11 -2.19  0.16885 -2.164 3.602  5.184 16.10  0.040 0.00 26.280 26.103 25.410 24.881 24.311 24.041 23.937 23.744 23.686 24.407 23.847 24.448 24.132 24.073 24.006 23.974 23.912 23.780 23.715 23.667 23.672 23.709 23.696  0.169 
 3  10.11 -2.17  0.47547 -1.160 3.669  4.896 15.00  0.040 0.00 22.669 22.381 21.851 21.436 20.932 20.688 20.572 20.513 20.490 21.024 20.545 21.049 20.782 20.711 20.663 20.601 20.552 20.524 20.506 20.485 20.486 20.496 20.488  0.475 
 3  10.11 -2.17  0.23045 -1.841 3.625  5.089 15.40  0.040 0.76 24.317 24.100 23.452 22.953 22.395 22.115 21.993 21.856 21.811 22.485 21.930 22.528 22.220 22.146 22.082 22.029 21.968 21.881 21.836 21.797 21.800 21.827 21.814  0.230 
 3  10.11 -2.17  0.24217 -1.792 3.628  5.074 15.60  0.040 0.00 24.850 24.617 23.992 23.511 22.960 22.678 22.548 22.440 22.402 23.049 22.499 23.090 22.789 22.709 22.646 22.583 22.523 22.460 22.425 22.392 22.394 22.415 22.402  0.242 
 3  10.11 -2.17  0.50947 -1.051 3.679  4.857 15.70  0.040 0.00 23.098 22.803 22.295 21.894 21.403 21.169 21.060 21.009 20.989 21.495 21.037 21.516 21.257 21.191 21.147 21.087 21.043 21.018 21.003 20.984 20.985 20.993 20.987  0.509 
 3  10.11 -2.13  0.14768 -2.313 3.589  5.220 12.30  0.040 0.00 22.852 22.674 21.952 21.404 20.832 20.569 20.468 20.244 20.180 20.930 20.363 20.968 20.650 20.603 20.530 20.508 20.440 20.287 20.209 20.155 20.164 20.209 20.192  0.148 
 3  10.11 -2.13  0.36928 -1.447 3.649  4.996 13.10  0.040 0.00 21.488 21.191 20.627 20.188 19.665 19.401 19.276 19.201 19.174 19.754 19.242 19.788 19.505 19.428 19.372 19.308 19.253 19.215 19.192 19.166 19.167 19.183 19.172  0.369 
 3  10.11 -2.13  0.12672 -2.512 3.571  5.283 14.70  0.040 0.00 25.750 25.637 24.853 24.266 23.684 23.427 23.306 23.058 22.988 23.786 23.189 23.819 23.504 23.463 23.385 23.355 23.269 23.106 23.021 22.961 22.971 23.022 22.996  0.127 
 3  10.11 -2.13  0.18867 -2.040 3.612  5.146 15.50  0.040 0.00 25.371 25.137 24.481 23.978 23.418 23.142 23.034 22.875 22.826 23.510 22.960 23.553 23.240 23.174 23.108 23.069 23.011 22.905 22.850 22.808 22.813 22.846 22.833  0.189 
 3  10.11 -2.13  0.68155 -0.322 3.771  4.623 15.70  0.040 0.00 21.274 21.033 20.702 20.427 20.051 19.920 19.879 19.869 19.860 20.146 19.875 20.132 19.950 19.927 19.912 19.888 19.877 19.871 19.866 19.861 19.860 19.855 19.859  0.682 
