#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 1   9.87 -0.53  0.02923 -5.112 2.979  4.879 12.10  0.040 0.00 29.651 23.632 23.610 23.500 23.158 22.908 22.837 22.863 22.679 22.095  0.029 
 1   9.87 -0.45  0.30577 -1.776 3.591  5.007 10.10  0.040 0.00 19.309 16.697 16.710 16.640 16.628 16.613 16.592 16.568 16.552 16.528  0.306 
 1   9.87 -0.45  0.26394 -1.902 3.583  5.039 10.50  0.040 0.78 19.512 16.811 16.816 16.743 16.733 16.714 16.689 16.666 16.650 16.606  0.264 
 1   9.87 -0.45  0.12439 -2.754 3.497  5.221 10.70  0.040 0.85 21.809 18.633 18.605 18.464 18.469 18.418 18.372 18.360 18.353 18.255  0.124 
 1   9.87 -0.45  2.63270 -4.507 3.622  8.244 10.80  0.040 0.00 26.839 24.389 24.376 24.335 24.327 24.322 24.311 24.297 24.288 24.283  0.735 
 1   9.87 -0.43  0.71797 -0.597 3.699  4.633  9.80  0.040 0.00 16.062 14.140 14.104 14.100 14.098 14.098 14.096 14.091 14.088 14.086  0.718 
 1   9.87 -0.43  0.02652 -5.120 2.972  4.816 10.80  0.040 0.00 28.371 22.327 22.310 22.202 21.856 21.597 21.521 21.552 21.389 20.874  0.027 
 1   9.87 -0.43  0.21874 -2.073 3.571  5.082 11.20  0.040 0.00 21.153 18.406 18.406 18.333 18.325 18.303 18.277 18.253 18.237 18.172  0.219 
 1   9.87 -0.43  0.01510 -4.553 3.072  4.405 11.30  0.040 0.00 27.451 21.645 21.476 21.657 21.424 21.220 21.169 21.205 21.186 21.093  0.015 
 1   9.87 -0.43  0.14953 -2.530 3.517  5.156 15.00  0.040 0.00 26.095 23.035 23.018 22.915 22.922 22.880 22.844 22.827 22.813 22.695  0.150 
 1   9.87 -0.41  2.16486 -4.379 3.643  8.174  9.30  0.040 0.00 25.019 22.703 22.673 22.653 22.648 22.646 22.640 22.631 22.626 22.622  0.688 
 1   9.87 -0.39  0.17118 -2.373 3.536  5.133 11.00  0.040 0.00 21.702 18.732 18.719 18.636 18.643 18.607 18.577 18.555 18.540 18.380  0.171 
 1   9.87 -0.39  0.05996 -4.909 3.047  5.108 11.60  0.040 0.71 28.085 22.265 22.210 22.132 21.849 21.642 21.589 21.615 21.457 20.894  0.042 
 1   9.87 -0.37  0.14996 -2.534 3.515  5.152 10.10  0.040 0.85 20.681 17.581 17.562 17.443 17.449 17.406 17.370 17.346 17.336 17.156  0.150 
 1   9.87 -0.37  0.03857 -4.819 3.062  5.036 10.90  0.040 0.91 27.098 21.293 21.217 21.188 20.915 20.704 20.653 20.681 20.557 20.088  0.039 
 1   9.87 -0.37  0.90769  0.020 3.774  4.419 11.90  0.040 0.00 16.621 15.233 15.222 15.218 15.216 15.217 15.215 15.210 15.208 15.207  0.908 
 1   9.87 -0.35  0.23641 -2.025 3.569  5.059  9.80  0.040 0.00 19.633 16.870 16.870 16.797 16.791 16.768 16.744 16.717 16.698 16.580  0.236 
 1   9.87 -0.35  0.30448 -1.810 3.582  5.007 12.00  0.040 0.00 21.295 18.624 18.631 18.559 18.548 18.531 18.508 18.482 18.464 18.395  0.304 
 1   9.87 -0.33  0.01094 -4.656 3.035  4.218 10.50  0.040 0.76 26.909 20.989 20.867 20.957 20.697 20.487 20.420 20.442 20.376 20.120  0.011 
 1   9.87 -0.33  0.01882 -4.998 2.983  4.589 11.30  0.040 0.00 28.565 22.521 22.493 22.423 22.097 21.849 21.776 21.802 21.667 21.212  0.019 
 1   9.87 -0.33  0.13583 -2.666 3.501  5.187 12.10  0.040 0.00 23.534 20.407 20.388 20.261 20.266 20.223 20.189 20.158 20.151 19.931  0.136 
 1   9.87 -0.33  0.35867 -1.673 3.589  4.970 12.20  0.040 0.73 20.689 18.024 18.031 17.961 17.950 17.933 17.911 17.884 17.866 17.794  0.359 
 1   9.87 -0.33  0.02900 -5.113 2.979  4.874 12.70  0.040 0.91 29.509 23.476 23.457 23.349 23.004 22.750 22.676 22.704 22.532 21.985  0.029 
 1   9.87 -0.31  0.11907 -2.818 3.486  5.223  7.30  0.035 0.99 18.377 15.189 15.164 15.013 15.015 14.969 14.932 14.898 14.898 14.663  0.119 
 1   9.87 -0.31  0.04623 -5.131 3.002  5.188  9.30  0.040 0.00 26.898 20.961 20.936 20.802 20.477 20.248 20.188 20.213 20.012 19.364  0.046 
 1   9.87 -0.31  0.08591 -3.443 3.397  5.351 10.30  0.040 0.84 23.488 19.644 19.527 19.279 19.214 19.195 19.137 19.051 19.089 18.582  0.086 
 1   9.87 -0.29  0.44212 -1.456 3.601  4.890 11.60  0.040 0.00 20.011 17.463 17.474 17.413 17.399 17.389 17.370 17.347 17.333 17.322  0.442 
 1   9.87 -0.27  0.01656 -4.727 3.037  4.479  8.00  0.038 0.00 24.587 18.694 18.588 18.647 18.381 18.177 18.118 18.124 17.972 17.422  0.017 
 1   9.87 -0.27  0.21925 -2.105 3.560  5.071 10.70  0.040 0.87 20.136 17.277 17.270 17.197 17.201 17.172 17.150 17.118 17.098 16.845  0.219 
 1   9.87 -0.27  0.10403 -2.991 3.467  5.259 12.00  0.040 0.00 24.247 20.985 20.951 20.766 20.763 20.716 20.678 20.634 20.648 20.382  0.104 
 1   9.87 -0.25  0.03040 -5.096 2.985  4.904  9.80  0.040 0.00 27.311 21.310 21.285 21.175 20.839 20.595 20.526 20.550 20.358 19.746  0.030 
 1   9.87 -0.25  0.03277 -5.016 3.007  4.945 11.10  0.040 0.00 28.410 22.471 22.431 22.340 22.026 21.801 21.740 21.759 21.567 20.920  0.033 
 1   9.87 -0.25  0.02559 -5.123 2.970  4.794 11.90  0.040 0.94 28.732 22.671 22.657 22.552 22.202 21.937 21.859 21.893 21.747 21.285  0.026 
 1   9.87 -0.25  0.36512 -1.668 3.586  4.958 12.00  0.040 0.00 20.940 18.288 18.295 18.226 18.214 18.198 18.177 18.150 18.131 18.049  0.365 
 1   9.87 -0.23  0.33782 -1.746 3.581  4.982 11.80  0.040 0.78 20.409 17.688 17.691 17.619 17.611 17.591 17.570 17.539 17.518 17.367  0.338 
 1   9.87 -0.23  2.93208 -4.354 3.660  8.244 12.20  0.040 0.94 27.190 24.938 24.903 24.888 24.884 24.882 24.877 24.869 24.865 24.862  0.735 
 1   9.87 -0.23  1.02358  0.259 3.782  4.263 12.50  0.040 0.92 16.114 14.749 14.736 14.733 14.732 14.733 14.731 14.727 14.724 14.724  1.024 
 1   9.87 -0.21  0.05522 -4.859 3.057  5.090 12.30  0.040 0.75 28.812 22.986 22.927 22.857 22.568 22.352 22.299 22.329 22.184 21.679  0.042 
 1   9.87 -0.19  0.16046 -2.479 3.516  5.133 11.10  0.040 0.00 22.069 19.016 19.004 18.891 18.896 18.860 18.836 18.789 18.776 18.409  0.160 
 1   9.87 -0.19  0.49814 -1.330 3.607  4.841 12.10  0.040 0.00 20.195 17.677 17.676 17.625 17.612 17.603 17.588 17.567 17.555 17.546  0.498 
 1   9.87 -0.17  0.01432 -4.477 3.085  4.356 10.90  0.040 0.99 26.118 20.374 20.205 20.378 20.152 19.954 19.909 19.940 19.903 19.724  0.014 
 1   9.87 -0.17  0.13278 -2.711 3.492  5.185 11.50  0.040 0.00 23.047 19.885 19.867 19.719 19.721 19.682 19.656 19.600 19.603 19.227  0.133 
 1   9.87 -0.17  0.19669 -2.219 3.547  5.086 11.90  0.040 0.00 22.218 19.311 19.305 19.227 19.235 19.203 19.185 19.143 19.120 18.721  0.197 
 1   9.87 -0.15  0.32125 -1.802 3.573  4.986 10.30  0.040 0.00 19.576 16.838 16.841 16.767 16.759 16.739 16.718 16.684 16.661 16.461  0.321 
 1   9.87 -0.15  0.12172 -2.811 3.482  5.207 15.00  0.040 0.00 26.798 23.595 23.573 23.409 23.409 23.369 23.344 23.282 23.293 22.904  0.122 
 1   9.87 -0.13  1.32542 -3.470 3.851  8.044 11.10  0.040 0.00 24.544 23.719 23.719 23.716 23.716 23.719 23.717 23.714 23.713 23.714  0.613 
 1   9.87 -0.13  0.43068 -1.513 3.590  4.893 11.40  0.040 0.00 19.954 17.325 17.330 17.265 17.252 17.237 17.218 17.190 17.172 17.090  0.431 
 1   9.87 -0.11  0.04719 -5.187 2.991  5.207 11.90  0.040 0.00 29.638 23.671 23.653 23.506 23.170 22.935 22.869 22.894 22.686 22.034  0.047 
 1   9.87 -0.09  0.01354 -4.418 3.095  4.315  7.00  0.034 0.00 22.815 17.128 16.964 17.119 16.899 16.707 16.667 16.692 16.622 16.305  0.014 
 1   9.87 -0.09  0.19786 -2.224 3.544  5.079 10.10  0.040 0.72 20.068 17.081 17.073 16.970 16.975 16.942 16.926 16.870 16.854 16.378  0.198 
 1   9.87 -0.09  0.03050 -5.093 2.986  4.905 13.00  0.040 0.00 30.503 24.504 24.478 24.369 24.033 23.790 23.722 23.746 23.554 22.938  0.030 
 1   9.87 -0.07  2.55365 -4.232 3.683  8.198 10.40  0.040 0.90 25.107 22.996 22.955 22.948 22.944 22.944 22.941 22.935 22.932 22.930  0.706 
 1   9.87 -0.05  0.37837 -1.664 3.577  4.933 10.70  0.040 0.96 18.925 16.197 16.199 16.125 16.117 16.097 16.078 16.041 16.016 15.794  0.378 
 1   9.87 -0.03  0.06647 -4.633 3.138  5.394  9.00  0.039 0.00 25.353 19.943 19.795 19.844 19.632 19.457 19.433 19.465 19.357 18.836  0.066 
 1   9.87 -0.03  0.06260 -4.900 3.075  5.379 12.30  0.040 0.90 28.858 23.081 23.026 22.941 22.660 22.448 22.399 22.435 22.304 21.836  0.063 
 1   9.87  0.01  0.12624 -2.788 3.478  5.187  7.80  0.037 0.00 19.541 16.326 16.307 16.133 16.130 16.097 16.084 15.995 16.017 15.485  0.126 
 1   9.87  0.01  0.09579 -3.152 3.437  5.267 12.40  0.040 0.00 25.049 21.675 21.631 21.385 21.370 21.338 21.316 21.210 21.274 20.783  0.096 
 1   9.87  0.03  0.03105 -5.074 2.991  4.915 11.70  0.040 0.00 29.156 23.171 23.142 23.036 22.705 22.467 22.401 22.423 22.228 21.598  0.031 
 1   9.87  0.03  0.15928 -2.516 3.505  5.122 15.00  0.040 0.00 26.059 22.961 22.951 22.818 22.817 22.786 22.773 22.698 22.693 22.137  0.159 
 1   9.87  0.05  0.36532 -1.701 3.570  4.929 10.40  0.040 0.71 18.981 16.173 16.174 16.097 16.096 16.072 16.057 16.010 15.982 15.565  0.365 
 1   9.87  0.05  0.06775 -4.545 3.160  5.398 12.00  0.040 0.00 28.132 22.830 22.675 22.717 22.514 22.352 22.331 22.363 22.265 21.739  0.068 
 1   9.87  0.09  0.13193 -2.747 3.480  5.170 12.00  0.040 0.00 23.638 20.428 20.410 20.238 20.235 20.202 20.190 20.101 20.120 19.587  0.132 
 1   9.87  0.13  0.06387 -4.813 3.096  5.384 10.90  0.040 0.84 27.367 21.647 21.572 21.519 21.244 21.036 20.986 21.016 20.869 20.339  0.064 
 1   9.87  0.15  0.03984 -4.775 3.074  5.055 12.20  0.040 0.79 28.451 22.646 22.571 22.538 22.256 22.035 21.982 22.019 21.914 21.512  0.040 
 1   9.89 -0.71  0.01895 -5.014 2.980  4.595 11.30  0.040 0.00 28.605 22.554 22.528 22.456 22.126 21.873 21.799 21.828 21.704 21.282  0.019 
 1   9.89 -0.71  0.52935 -1.117 3.648  4.814 11.70  0.040 0.89 18.692 16.366 16.336 16.316 16.312 16.310 16.304 16.295 16.290 16.287  0.529 
 1   9.89 -0.61  0.08611 -3.450 3.403  5.382 12.40  0.040 0.84 25.606 21.778 21.665 21.422 21.357 21.334 21.279 21.195 21.233 20.725  0.086 
 1   9.89 -0.57  0.02892 -5.113 2.978  4.872 13.00  0.040 0.93 29.808 23.777 23.757 23.648 23.304 23.050 22.977 23.005 22.831 22.278  0.029 
 1   9.89 -0.53  0.29436 -1.778 3.596  5.015  9.20  0.040 0.00 18.416 15.842 15.861 15.790 15.777 15.765 15.745 15.721 15.706 15.693  0.294 
 1   9.89 -0.53  1.44967 -3.947 3.739  8.091 10.20  0.040 0.00 24.838 23.193 23.174 23.170 23.168 23.169 23.166 23.161 23.158 23.157  0.639 
 1   9.89 -0.53  0.02237 -5.133 2.961  4.711 13.10  0.040 0.00 30.702 24.618 24.608 24.508 24.153 23.879 23.797 23.837 23.719 23.347  0.022 
 1   9.89 -0.51  0.07236 -4.166 3.247  5.398  9.10  0.040 0.00 24.284 19.553 19.386 19.221 19.104 19.079 19.007 18.963 18.932 18.384  0.072 
 1   9.89 -0.51  0.06895 -4.466 3.179  5.403 11.50  0.040 0.71 27.288 21.943 21.820 21.799 21.562 21.391 21.350 21.374 21.236 20.626  0.069 
 1   9.89 -0.51  0.07152 -4.235 3.232  5.400 15.00  0.040 0.00 30.357 25.505 25.339 25.232 25.088 25.036 24.974 24.953 24.902 24.343  0.072 
 1   9.89 -0.49  0.35943 -1.622 3.602  4.971 11.10  0.040 0.98 19.198 16.659 16.677 16.611 16.598 16.588 16.570 16.546 16.532 16.521  0.359 
 1   9.89 -0.49  0.04721 -4.820 3.061  5.036 12.30  0.040 0.82 28.732 22.909 22.843 22.789 22.501 22.283 22.227 22.260 22.129 21.665  0.039 
 1   9.89 -0.47  0.16956 -2.369 3.539  5.139 11.60  0.040 0.00 22.293 19.337 19.321 19.245 19.252 19.216 19.183 19.169 19.155 19.082  0.170 
 1   9.89 -0.47  0.02321 -5.130 2.963  4.733 12.00  0.040 0.00 29.596 23.520 23.509 23.406 23.054 22.783 22.702 22.740 22.611 22.205  0.023 
 1   9.89 -0.45  2.97852 -4.490 3.629  8.263 11.30  0.040 0.00 27.294 24.886 24.866 24.833 24.826 24.822 24.813 24.801 24.794 24.790  0.747 
 1   9.89 -0.45  0.16955 -2.373 3.538  5.138 12.10  0.040 0.00 22.803 19.841 19.826 19.748 19.755 19.719 19.686 19.671 19.656 19.561  0.170 
 1   9.89 -0.45  0.28672 -1.830 3.587  5.021 15.40  0.040 0.00 24.746 22.111 22.123 22.051 22.039 22.024 22.001 21.977 21.961 21.932  0.287 
 1   9.89 -0.43  0.63548 -0.861 3.664  4.703 10.30  0.040 0.00 17.223 15.050 15.011 15.003 14.999 14.999 14.995 14.989 14.985 14.982  0.635 
 1   9.89 -0.41  0.15329 -2.503 3.520  5.151 11.50  0.040 0.00 22.529 19.482 19.466 19.366 19.373 19.332 19.298 19.278 19.264 19.125  0.153 
 1   9.89 -0.41  0.01555 -4.606 3.062  4.428 11.70  0.040 0.00 27.984 22.153 22.003 22.146 21.903 21.701 21.647 21.672 21.607 21.352  0.016 
 1   9.89 -0.39  0.64454 -0.846 3.664  4.696 10.00  0.040 0.94 16.286 14.067 14.029 14.018 14.014 14.013 14.009 14.002 13.997 13.994  0.645 
 1   9.89 -0.37  0.02006 -5.140 2.955  4.646 10.00  0.040 0.00 27.620 21.512 21.508 21.411 21.053 20.769 20.683 20.730 20.646 20.381  0.020 
 1   9.89 -0.37  0.03078 -5.084 2.989  4.910 12.20  0.040 0.00 29.679 23.687 23.660 23.552 23.219 22.979 22.911 22.934 22.741 22.117  0.031 
 1   9.89 -0.35  0.02475 -5.126 2.967  4.773 12.30  0.040 0.94 29.137 23.069 23.056 22.953 22.602 22.334 22.254 22.290 22.152 21.716  0.025 
 1   9.89 -0.33  0.32190 -1.769 3.584  4.996  9.70  0.040 0.00 18.892 16.231 16.238 16.167 16.156 16.139 16.117 16.091 16.073 16.003  0.322 
 1   9.89 -0.33  1.16479 -2.924 3.981  8.010 11.40  0.040 0.00 23.480 23.653 23.654 23.653 23.653 23.657 23.658 23.657 23.658 23.661  0.599 
 1   9.89 -0.31  0.18191 -2.305 3.542  5.115  9.50  0.040 0.00 20.032 17.094 17.082 17.003 17.011 16.977 16.951 16.922 16.904 16.658  0.182 
 1   9.89 -0.31  0.25662 -1.959 3.571  5.037 10.20  0.040 0.00 19.867 17.119 17.120 17.046 17.039 17.017 16.994 16.966 16.946 16.814  0.257 
 1   9.89 -0.31  0.02892 -5.113 2.979  4.873 11.10  0.040 0.00 28.653 22.631 22.610 22.500 22.158 21.907 21.835 21.862 21.680 21.103  0.029 
 1   9.89 -0.31  0.17977 -2.321 3.540  5.118 11.60  0.040 0.00 22.172 19.224 19.213 19.131 19.139 19.104 19.079 19.049 19.031 18.786  0.180 
 1   9.89 -0.31  0.03227 -5.033 3.003  4.936 12.00  0.040 0.00 29.352 23.400 23.363 23.265 22.945 22.718 22.655 22.675 22.480 21.832  0.032 
 1   9.89 -0.31  0.14343 -2.600 3.507  5.167 12.40  0.040 0.00 23.669 20.568 20.551 20.430 20.435 20.394 20.362 20.329 20.320 20.079  0.143 
 1   9.89 -0.31  0.01146 -4.476 3.075  4.220 15.20  0.040 0.00 31.161 25.360 25.185 25.378 25.147 24.943 24.892 24.932 24.931 24.902  0.011 
 1   9.89 -0.29  0.07986 -3.707 3.349  5.388 12.20  0.040 0.00 26.237 22.374 22.242 21.955 21.890 21.896 21.819 21.721 21.778 21.281  0.080 
 1   9.89 -0.29  0.18656 -2.274 3.545  5.108 13.00  0.040 0.00 23.454 20.531 20.521 20.445 20.452 20.419 20.396 20.364 20.346 20.078  0.187 
 1   9.89 -0.29  0.01869 -4.983 2.986  4.583 13.20  0.040 0.00 30.428 24.392 24.360 24.294 23.971 23.728 23.655 23.678 23.534 23.046  0.019 
 1   9.89 -0.27  0.14044 -2.631 3.502  5.172 10.90  0.040 0.93 21.604 18.469 18.450 18.316 18.320 18.279 18.247 18.208 18.203 17.924  0.140 
 1   9.89 -0.27  0.19241 -2.234 3.549  5.098 11.70  0.040 0.00 22.054 19.152 19.143 19.070 19.078 19.046 19.024 18.992 18.972 18.682  0.192 
 1   9.89 -0.27  0.02022 -4.543 3.074  4.401 11.90  0.040 0.74 27.783 21.913 21.780 21.897 21.629 21.402 21.340 21.380 21.345 21.205  0.015 
 1   9.89 -0.25  0.03675 -4.881 3.045  5.008  8.00  0.038 0.93 24.318 18.464 18.401 18.351 18.065 17.854 17.799 17.819 17.656 17.072  0.037 
 1   9.89 -0.25  0.09285 -3.205 3.437  5.304 10.50  0.040 0.00 23.283 19.908 19.858 19.616 19.600 19.562 19.529 19.447 19.500 19.116  0.093 
 1   9.89 -0.25  0.08691 -3.395 3.405  5.338 11.10  0.040 0.00 24.357 20.848 20.771 20.482 20.450 20.430 20.386 20.274 20.354 19.873  0.087 
 1   9.89 -0.25  0.39663 -1.576 3.591  4.921 11.30  0.040 0.90 19.391 16.753 16.761 16.692 16.680 16.665 16.644 16.617 16.600 16.528  0.397 
 1   9.89 -0.25  0.09626 -3.132 3.447  5.289 11.70  0.040 0.00 24.300 20.965 20.919 20.700 20.689 20.643 20.605 20.549 20.581 20.282  0.096 
 1   9.89 -0.25  0.20778 -2.151 3.557  5.080 12.90  0.040 0.97 22.329 19.473 19.467 19.395 19.399 19.370 19.348 19.315 19.294 19.023  0.208 
 1   9.89 -0.23  0.26679 -1.942 3.568  5.025 10.50  0.040 0.84 19.540 16.745 16.743 16.670 16.668 16.643 16.622 16.589 16.567 16.341  0.267 
 1   9.89 -0.23  0.41574 -1.531 3.593  4.906 12.20  0.040 0.76 20.331 17.688 17.694 17.626 17.614 17.599 17.578 17.551 17.533 17.450  0.416 
 1   9.89 -0.21  0.10799 -2.938 3.471  5.240  9.90  0.040 0.90 21.466 18.185 18.150 17.954 17.949 17.904 17.871 17.813 17.837 17.511  0.108 
 1   9.89 -0.21  0.01118 -4.572 3.054  4.219 11.00  0.040 0.00 27.200 21.340 21.193 21.329 21.083 20.878 20.818 20.845 20.799 20.608  0.011 
 1   9.89 -0.21  2.40062 -4.207 3.687  8.178 11.30  0.040 0.85 26.306 24.050 24.023 23.990 23.990 23.980 23.971 23.953 23.945 23.825  0.693 
 1   9.89 -0.21  0.26604 -1.948 3.567  5.025 11.50  0.040 0.00 21.139 18.361 18.361 18.288 18.284 18.260 18.240 18.206 18.184 17.963  0.266 
 1   9.89 -0.21  0.56564 -1.137 3.626  4.777 13.30  0.040 0.00 20.912 18.489 18.466 18.434 18.425 18.421 18.412 18.399 18.392 18.387  0.566 
 1   9.89 -0.19  0.01764 -4.449 3.090  4.337 10.20  0.040 0.79 25.735 19.942 19.809 19.912 19.664 19.461 19.411 19.430 19.323 18.894  0.014 
 1   9.89 -0.19  0.15812 -2.496 3.514  5.135 10.60  0.040 0.00 21.610 18.548 18.536 18.420 18.424 18.388 18.364 18.317 18.305 17.939  0.158 
 1   9.89 -0.19  0.24712 -2.011 3.562  5.036 11.10  0.040 0.00 20.897 18.086 18.084 18.010 18.010 17.984 17.965 17.928 17.905 17.631  0.247 
 1   9.89 -0.19  0.03155 -5.057 2.996  4.924 11.90  0.040 0.00 29.313 23.341 23.309 23.205 22.879 22.645 22.581 22.602 22.406 21.765  0.032 
 1   9.89 -0.19  0.25380 -1.988 3.564  5.031 12.00  0.040 0.90 21.097 18.278 18.276 18.202 18.203 18.176 18.157 18.120 18.097 17.813  0.254 
 1   9.89 -0.17  3.20252 -4.508 3.626  8.272  8.20  0.038 0.00 24.241 21.815 21.794 21.759 21.751 21.747 21.737 21.724 21.716 21.712  0.753 
 1   9.89 -0.17  0.03918 -4.798 3.068  5.045 10.80  0.040 0.00 27.564 21.833 21.737 21.740 21.486 21.276 21.228 21.273 21.219 21.005  0.039 
 1   9.89 -0.17  0.02844 -5.115 2.977  4.862 10.90  0.040 0.00 28.457 22.430 22.410 22.301 21.957 21.705 21.632 21.660 21.481 20.916  0.028 
 1   9.89 -0.17  0.05943 -5.100 3.026  5.364 11.10  0.040 0.00 28.621 22.765 22.732 22.605 22.305 22.093 22.038 22.064 21.878 21.245  0.059 
 1   9.89 -0.17  0.01810 -4.645 3.054  4.445 12.00  0.040 0.88 27.913 22.009 21.906 21.957 21.684 21.474 21.414 21.425 21.284 20.772  0.016 
 1   9.89 -0.15  0.21658 -2.135 3.553  5.066 10.70  0.040 0.00 20.806 17.932 17.927 17.852 17.859 17.829 17.812 17.770 17.745 17.351  0.217 
 1   9.89 -0.15  0.06211 -4.940 3.065  5.378 10.90  0.040 0.00 28.020 22.294 22.226 22.165 21.904 21.702 21.657 21.696 21.594 21.213  0.062 
 1   9.89 -0.13  0.11886 -2.838 3.478  5.211 10.40  0.040 0.00 22.266 19.050 19.028 18.858 18.857 18.817 18.794 18.727 18.742 18.336  0.119 
 1   9.89 -0.09  0.02523 -4.929 2.997  4.562 10.70  0.040 0.72 27.256 21.228 21.196 21.121 20.795 20.553 20.481 20.500 20.331 19.771  0.018 
 1   9.89 -0.09  0.28887 -1.900 3.564  5.001 11.50  0.040 0.00 21.019 18.222 18.222 18.148 18.146 18.122 18.105 18.064 18.038 17.706  0.289 
 1   9.89 -0.07  0.04701 -4.925 3.032  4.988 10.70  0.040 0.75 27.300 21.402 21.357 21.269 20.964 20.743 20.684 20.705 20.522 19.901  0.035 
 1   9.89 -0.07  0.37549 -1.668 3.578  4.937 10.90  0.040 0.00 19.840 17.124 17.126 17.053 17.044 17.025 17.005 16.970 16.947 16.747  0.375 
 1   9.89 -0.07  0.10560 -2.985 3.461  5.238 12.30  0.040 0.00 24.533 21.250 21.220 21.018 21.012 20.974 20.953 20.870 20.905 20.455  0.106 
 1   9.89 -0.05  0.12612 -2.783 3.481  5.191 12.90  0.040 0.00 24.627 21.423 21.403 21.234 21.233 21.198 21.181 21.101 21.118 20.632  0.126 
 1   9.89 -0.01  0.04706 -5.180 2.992  5.205 12.50  0.040 0.00 30.219 24.256 24.238 24.093 23.758 23.524 23.458 23.483 23.276 22.625  0.047 
 1   9.89 -0.01  0.06656 -4.631 3.139  5.395 15.10  0.040 0.80 31.221 25.677 25.566 25.555 25.303 25.106 25.066 25.095 24.949 24.376  0.067 
 1   9.89  0.01  0.26058 -1.989 3.553  5.002 10.10  0.040 0.00 19.843 16.974 16.973 16.894 16.901 16.872 16.861 16.807 16.777 16.232  0.261 
 1   9.89  0.03  0.58794 -1.136 3.618  4.761 11.30  0.040 0.00 18.910 16.445 16.426 16.389 16.378 16.372 16.360 16.345 16.335 16.328  0.588 
 1   9.89  0.03  0.04432 -4.871 3.055  5.094 12.20  0.040 0.94 28.565 22.745 22.683 22.625 22.344 22.135 22.082 22.108 21.960 21.425  0.042 
 1   9.89  0.03  0.12163 -2.831 3.474  5.195 13.40  0.040 0.00 25.247 22.013 21.992 21.810 21.807 21.774 21.761 21.669 21.695 21.169  0.122 
 1   9.89  0.07  2.92582 -4.494 3.622  8.222 10.80  0.040 0.00 26.805 24.358 24.339 24.303 24.293 24.287 24.277 24.262 24.253 24.247  0.720 
 1   9.89  0.07  0.93824 -0.091 3.745  4.426 11.20  0.040 0.00 16.198 14.602 14.573 14.570 14.569 14.570 14.569 14.565 14.564 14.565  0.938 
 1   9.89  0.09  0.31379 -1.843 3.559  4.961 10.90  0.040 0.00 20.278 17.446 17.446 17.369 17.371 17.345 17.332 17.282 17.253 16.793  0.314 
 1   9.89  0.11  0.46018 -1.476 3.585  4.864  7.10  0.034 0.88 14.962 12.253 12.254 12.185 12.175 12.157 12.138 12.104 12.080 11.878  0.460 
 1   9.89  0.19  0.02319 -5.130 2.963  4.733  9.60  0.040 0.97 26.446 20.366 20.356 20.254 19.901 19.629 19.547 19.586 19.462 19.070  0.023 
 1   9.91 -0.65  0.09510 -3.132 3.458  5.328 13.50  0.040 0.00 26.100 22.815 22.757 22.567 22.558 22.501 22.445 22.445 22.445 22.397  0.095 
 1   9.91 -0.63  0.06862 -4.493 3.172  5.403 10.30  0.040 0.00 26.303 21.069 20.913 20.945 20.746 20.598 20.576 20.603 20.502 19.927  0.069 
 1   9.91 -0.59  0.20870 -2.067 3.582  5.100 13.10  0.040 0.00 23.036 20.370 20.379 20.304 20.293 20.275 20.251 20.228 20.213 20.194  0.209 
 1   9.91 -0.57  0.29977 -1.746 3.601  5.010  9.90  0.040 0.00 19.035 16.492 16.513 16.443 16.431 16.420 16.401 16.378 16.363 16.352  0.300 
 1   9.91 -0.53  0.50714 -1.223 3.631  4.836 13.40  0.040 0.00 21.228 18.833 18.810 18.780 18.773 18.770 18.762 18.750 18.744 18.740  0.507 
 1   9.91 -0.51  0.04114 -4.836 3.062  5.081  9.20  0.040 0.77 25.549 19.709 19.645 19.593 19.304 19.085 19.029 19.059 18.923 18.435  0.041 
 1   9.91 -0.51  0.23757 -1.974 3.583  5.064 13.20  0.040 0.87 22.292 19.604 19.610 19.536 19.525 19.506 19.482 19.459 19.443 19.422  0.238 
 1   9.91 -0.49  0.01529 -4.574 3.068  4.414 11.00  0.040 0.00 27.206 21.389 21.228 21.394 21.156 20.953 20.901 20.932 20.895 20.738  0.015 
 1   9.91 -0.47  0.02546 -5.124 2.969  4.791 11.60  0.040 0.92 28.434 22.370 22.356 22.252 21.902 21.636 21.557 21.592 21.449 20.997  0.025 
 1   9.91 -0.45  0.21621 -2.076 3.572  5.084 12.50  0.040 0.00 22.460 19.721 19.722 19.648 19.640 19.618 19.592 19.569 19.552 19.501  0.216 
 1   9.91 -0.41  0.15589 -2.484 3.522  5.149 11.50  0.040 0.00 22.479 19.444 19.429 19.332 19.339 19.299 19.265 19.245 19.231 19.092  0.156 
 1   9.91 -0.41  0.08037 -3.724 3.348  5.404 11.90  0.040 0.96 25.435 21.416 21.271 21.000 20.928 20.934 20.855 20.765 20.803 20.293  0.080 
 1   9.91 -0.41  0.06507 -4.740 3.113  5.391 15.20  0.040 0.79 31.564 25.909 25.816 25.788 25.521 25.315 25.266 25.294 25.138 24.563  0.065 
 1   9.91 -0.39  0.02765 -5.066 2.970  4.615 11.60  0.040 0.70 28.344 22.288 22.271 22.176 21.833 21.572 21.495 21.529 21.394 20.951  0.019 
