#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 3  10.11 -0.93  0.01454 -4.369 3.099  4.221 15.90  0.040 0.81 30.993 25.283 25.117 25.279 25.057 24.863 24.821 24.848 24.790 24.517  0.012 
 3  10.11 -0.93  0.15866 -2.381 3.550  5.166 16.00  0.040 0.00 26.722 23.823 23.799 23.734 23.745 23.713 23.681 23.674 23.666 23.630  0.159 
 3  10.11 -0.93  0.56827 -0.926 3.672  4.754 16.90  0.040 0.80 23.596 21.397 21.367 21.354 21.351 21.350 21.346 21.338 21.334 21.331  0.568 
 3  10.11 -0.93  0.19347 -2.102 3.587  5.121 17.00  0.040 0.90 26.456 23.755 23.762 23.683 23.677 23.658 23.632 23.613 23.599 23.578  0.193 
 3  10.11 -0.91  0.04592 -5.114 3.006  5.182 12.10  0.040 0.00 29.654 23.727 23.699 23.571 23.250 23.024 22.965 22.988 22.791 22.144  0.046 
 3  10.11 -0.91  0.13608 -2.582 3.528  5.213 12.50  0.040 0.00 23.724 20.720 20.693 20.604 20.615 20.578 20.541 20.537 20.530 20.491  0.136 
 3  10.11 -0.91  0.15055 -2.449 3.541  5.174 13.10  0.040 0.83 23.492 20.509 20.482 20.397 20.407 20.372 20.335 20.330 20.323 20.285  0.151 
 3  10.11 -0.91  0.05088 -4.890 3.042  5.004 13.30  0.040 0.72 29.956 24.068 24.018 23.939 23.635 23.413 23.349 23.371 23.196 22.609  0.036 
 3  10.11 -0.91  0.76500 -0.110 3.773  4.469 13.40  0.040 0.78 18.251 16.722 16.708 16.702 16.700 16.700 16.696 16.690 16.686 16.684  0.765 
 3  10.11 -0.91  0.08127 -3.727 3.354  5.436 13.50  0.040 0.85 27.407 23.223 23.083 22.905 22.797 22.748 22.693 22.640 22.643 22.113  0.081 
 3  10.11 -0.91  0.05842 -5.184 3.007  5.362 13.60  0.040 0.98 30.590 24.670 24.652 24.499 24.174 23.948 23.890 23.916 23.714 23.066  0.058 
 3  10.11 -0.91  0.12817 -2.655 3.522  5.233 13.70  0.040 0.00 25.107 22.073 22.043 21.946 21.957 21.919 21.880 21.877 21.870 21.831  0.128 
 3  10.11 -0.91  0.01061 -4.769 3.009  4.216 13.80  0.040 0.00 30.492 24.486 24.398 24.428 24.146 23.926 23.852 23.873 23.796 23.516  0.011 
 3  10.11 -0.91  0.45023 -1.314 3.637  4.899 14.00  0.040 0.00 22.055 19.684 19.659 19.633 19.629 19.627 19.620 19.610 19.605 19.602  0.450 
 3  10.11 -0.91  0.45711 -1.293 3.638  4.891 14.10  0.040 0.00 22.104 19.743 19.717 19.693 19.689 19.687 19.680 19.671 19.665 19.663  0.457 
 3  10.11 -0.91  0.30776 -1.680 3.616  5.017 14.20  0.040 0.00 23.171 20.686 20.684 20.632 20.625 20.618 20.606 20.590 20.580 20.575  0.308 
 3  10.11 -0.91  0.02712 -5.119 2.974  4.831 14.40  0.040 0.00 31.967 25.928 25.910 25.802 25.456 25.199 25.125 25.154 24.986 24.456  0.027 
 3  10.11 -0.91  0.53242 -1.057 3.658  4.799 14.50  0.040 0.00 21.913 19.688 19.655 19.644 19.641 19.641 19.637 19.630 19.626 19.623  0.532 
 3  10.11 -0.91  0.01784 -4.881 3.007  4.543 14.60  0.040 0.00 31.573 25.591 25.533 25.500 25.201 24.982 24.917 24.921 24.730 24.079  0.018 
 3  10.11 -0.91  0.14372 -2.511 3.535  5.192 14.70  0.040 0.99 25.017 22.040 22.014 21.932 21.943 21.907 21.871 21.866 21.859 21.821  0.144 
 3  10.11 -0.91  0.11220 -2.802 3.508  5.269 14.90  0.040 0.00 26.675 23.584 23.548 23.432 23.440 23.400 23.358 23.356 23.352 23.312  0.112 
 3  10.11 -0.91  0.19236 -2.113 3.585  5.122 15.00  0.040 0.00 25.052 22.403 22.417 22.337 22.328 22.311 22.288 22.266 22.251 22.234  0.192 
 3  10.11 -0.91  0.10709 -2.868 3.501  5.286 15.10  0.040 0.73 26.939 23.682 23.619 23.462 23.448 23.419 23.366 23.344 23.348 23.164  0.107 
 3  10.11 -0.91  0.46829 -1.260 3.641  4.878 15.50  0.040 0.00 23.421 21.077 21.049 21.027 21.024 21.022 21.016 21.007 21.002 20.999  0.468 
 3  10.11 -0.91  0.16352 -2.345 3.555  5.160 15.60  0.040 0.90 25.641 22.733 22.712 22.638 22.647 22.616 22.582 22.574 22.566 22.530  0.164 
 3  10.11 -0.91  0.14143 -2.532 3.533  5.199 15.80  0.040 0.79 26.440 23.418 23.388 23.292 23.301 23.264 23.225 23.222 23.216 23.177  0.141 
 3  10.11 -0.91  0.67982 -0.495 3.729  4.629 16.00  0.040 0.83 21.680 19.837 19.814 19.808 19.805 19.805 19.802 19.796 19.792 19.790  0.680 
 3  10.11 -0.91  0.39551 -1.454 3.628  4.946 16.10  0.040 0.00 24.504 22.075 22.055 22.021 22.016 22.012 22.004 21.992 21.986 21.983  0.396 
 3  10.11 -0.91  0.14390 -2.509 3.535  5.192 16.90  0.040 0.00 27.944 24.971 24.945 24.864 24.875 24.839 24.803 24.799 24.791 24.753  0.144 
 3  10.11 -0.91  0.17687 -2.237 3.569  5.144 17.50  0.040 0.00 27.863 25.100 25.098 25.019 25.016 24.993 24.965 24.947 24.934 24.909  0.177 
 3  10.11 -0.91  0.18600 -2.164 3.578  5.131 18.60  0.040 0.94 28.129 25.397 25.399 25.320 25.314 25.293 25.266 25.247 25.233 25.210  0.186 
 3  10.11 -0.89  0.25114 -1.851 3.605  5.056 12.40  0.040 0.00 21.798 19.269 19.287 19.219 19.208 19.199 19.182 19.161 19.148 19.140  0.251 
 3  10.11 -0.89  0.64729 -0.632 3.710  4.665 12.90  0.040 0.00 19.249 17.395 17.370 17.365 17.363 17.363 17.360 17.354 17.350 17.348  0.647 
 3  10.11 -0.89  0.08963 -3.263 3.444  5.377 13.10  0.040 0.00 26.028 22.704 22.628 22.409 22.389 22.340 22.294 22.268 22.290 22.150  0.090 
 3  10.11 -0.89  0.02991 -5.110 2.981  4.895 13.40  0.040 0.00 30.946 24.933 24.911 24.800 24.459 24.211 24.140 24.166 23.978 23.380  0.030 
 3  10.11 -0.89  0.01763 -4.855 3.012  4.532 13.90  0.040 0.00 30.808 24.841 24.777 24.758 24.464 24.249 24.185 24.188 23.999 23.348  0.018 
 3  10.11 -0.89  0.76408 -0.121 3.771  4.473 14.00  0.040 0.95 18.518 17.058 17.047 17.042 17.039 17.039 17.035 17.030 17.026 17.024  0.764 
 3  10.11 -0.89  0.06145 -5.063 3.038  5.388 14.10  0.040 0.00 31.526 25.709 25.668 25.555 25.267 25.060 25.007 25.036 24.868 24.280  0.061 
 3  10.11 -0.89  0.03925 -4.796 3.068  5.046 14.20  0.040 0.98 30.236 24.494 24.401 24.400 24.143 23.934 23.886 23.927 23.862 23.603  0.039 
 3  10.11 -0.89  0.09161 -3.200 3.454  5.364 14.30  0.040 0.81 26.930 23.404 23.299 23.093 23.052 23.017 22.956 22.932 22.933 22.692  0.092 
 3  10.11 -0.89  0.01628 -4.693 3.044  4.465 14.50  0.040 0.00 31.003 25.129 25.012 25.092 24.833 24.631 24.573 24.582 24.447 23.950  0.016 
 3  10.11 -0.89  0.02760 -5.117 2.975  4.842 14.70  0.040 0.99 31.511 25.476 25.457 25.349 25.004 24.748 24.674 24.703 24.532 23.992  0.028 
 3  10.11 -0.89  0.07072 -4.337 3.209  5.407 14.80  0.040 0.00 30.413 25.404 25.242 25.203 25.030 24.937 24.894 24.899 24.823 24.250  0.071 
 3  10.11 -0.89  0.68355 -0.484 3.730  4.624 14.90  0.040 0.82 20.567 18.728 18.705 18.699 18.696 18.696 18.693 18.687 18.683 18.681  0.684 
 3  10.11 -0.89  0.09516 -3.108 3.468  5.343 15.10  0.040 0.82 27.481 24.055 23.965 23.764 23.734 23.702 23.642 23.616 23.624 23.400  0.095 
 3  10.11 -0.89  0.01073 -4.728 3.018  4.217 15.20  0.040 0.91 31.791 25.817 25.717 25.768 25.494 25.277 25.206 25.226 25.151 24.870  0.011 
 3  10.11 -0.89  0.20373 -2.038 3.594  5.107 15.30  0.040 0.71 24.845 22.142 22.148 22.069 22.066 22.045 22.019 22.003 21.990 21.968  0.204 
 3  10.11 -0.89  0.24196 -1.887 3.603  5.066 15.40  0.040 0.91 24.236 21.685 21.709 21.635 21.624 21.613 21.595 21.573 21.558 21.548  0.242 
 3  10.11 -0.89  0.07302 -4.139 3.254  5.402 15.60  0.040 0.98 30.085 25.324 25.157 25.012 24.885 24.851 24.783 24.747 24.709 24.157  0.073 
 3  10.11 -0.89  0.19992 -2.054 3.593  5.110 15.70  0.040 0.99 24.868 22.264 22.284 22.206 22.195 22.181 22.160 22.138 22.123 22.109  0.200 
 3  10.11 -0.89  0.14671 -2.487 3.536  5.183 16.50  0.040 0.00 27.487 24.520 24.495 24.416 24.426 24.391 24.355 24.350 24.342 24.304  0.147 
 3  10.11 -0.89  0.16415 -2.342 3.554  5.159 16.70  0.040 0.00 27.326 24.456 24.438 24.370 24.378 24.348 24.316 24.307 24.297 24.263  0.164 
 3  10.11 -0.89  0.10848 -2.849 3.503  5.279 17.10  0.040 0.80 28.739 25.540 25.494 25.324 25.320 25.284 25.243 25.208 25.231 25.036  0.108 
 3  10.11 -0.89  0.16974 -2.297 3.560  5.153 18.10  0.040 0.00 28.613 25.788 25.776 25.704 25.707 25.680 25.650 25.637 25.626 25.596  0.170 
 3  10.11 -0.85  0.16471 -2.343 3.553  5.157 11.50  0.040 0.00 22.127 19.250 19.232 19.165 19.172 19.142 19.110 19.101 19.091 19.057  0.165 
 3  10.11 -0.85  0.42246 -1.389 3.631  4.922 11.90  0.040 0.00 20.143 17.735 17.713 17.682 17.677 17.674 17.666 17.655 17.648 17.645  0.422 
 3  10.11 -0.85  0.01268 -4.346 3.107  4.263 12.90  0.040 0.00 28.536 22.915 22.757 22.889 22.676 22.492 22.457 22.474 22.372 21.917  0.013 
 3  10.11 -0.85  0.10214 -2.954 3.489  5.303 13.20  0.040 0.00 25.355 22.188 22.143 21.998 22.001 21.955 21.909 21.909 21.906 21.865  0.102 
 3  10.11 -0.85  0.14970 -2.465 3.537  5.173 13.60  0.040 0.00 24.533 21.570 21.546 21.467 21.477 21.442 21.406 21.400 21.392 21.354  0.150 
 3  10.11 -0.85  0.29999 -1.703 3.614  5.020 13.90  0.040 0.00 22.929 20.436 20.438 20.383 20.375 20.368 20.354 20.337 20.327 20.321  0.300 
 3  10.11 -0.85  0.05881 -5.181 3.008  5.368 14.20  0.040 0.00 31.921 26.013 25.993 25.842 25.521 25.298 25.241 25.267 25.067 24.421  0.059 
 3  10.11 -0.85  0.04011 -4.776 3.074  5.059 14.30  0.040 0.00 31.010 25.305 25.202 25.215 24.966 24.754 24.709 24.760 24.734 24.616  0.040 
 3  10.11 -0.85  0.02274 -5.132 2.962  4.721 14.40  0.040 0.98 31.249 25.165 25.156 25.055 24.701 24.427 24.345 24.385 24.265 23.888  0.023 
 3  10.11 -0.85  0.03668 -4.883 3.044  5.007 14.70  0.040 0.00 31.677 25.856 25.784 25.750 25.474 25.267 25.215 25.238 25.093 24.565  0.037 
 3  10.11 -0.85  0.06212 -5.012 3.050  5.390 14.80  0.040 0.87 31.585 25.733 25.697 25.575 25.273 25.057 25.000 25.028 24.851 24.257  0.062 
 3  10.11 -0.85  0.74911 -0.207 3.762  4.514 14.90  0.040 0.00 20.187 18.713 18.702 18.696 18.694 18.694 18.690 18.685 18.681 18.679  0.749 
 3  10.11 -0.85  0.90822 -0.190 4.543  7.534 15.00  0.040 0.00 20.245 24.643 24.671 24.691 24.699 24.708 24.717 24.725 24.731 24.741  0.614 
 3  10.11 -0.85  0.34545 -1.589 3.621  4.993 15.20  0.040 0.00 23.941 21.476 21.466 21.422 21.416 21.410 21.399 21.385 21.377 21.373  0.345 
 3  10.11 -0.85  0.31792 -1.658 3.616  5.010 15.30  0.040 0.00 24.215 21.733 21.731 21.680 21.673 21.666 21.654 21.638 21.628 21.623  0.318 
 3  10.11 -0.85  0.23301 -1.925 3.600  5.076 15.60  0.040 0.00 25.182 22.632 22.659 22.583 22.572 22.561 22.542 22.519 22.504 22.494  0.233 
 3  10.11 -0.85  0.09569 -3.099 3.469  5.338 15.70  0.040 0.77 28.110 24.654 24.564 24.378 24.345 24.308 24.249 24.231 24.228 24.005  0.096 
 3  10.11 -0.85  0.32561 -1.639 3.618  5.006 16.10  0.040 0.00 24.967 22.490 22.485 22.436 22.429 22.423 22.411 22.395 22.386 22.381  0.326 
 3  10.11 -0.85  0.10789 -2.864 3.500  5.279 16.20  0.040 0.99 27.406 24.273 24.234 24.104 24.110 24.067 24.023 24.022 24.018 23.976  0.108 
 3  10.11 -0.85  0.17635 -2.248 3.566  5.143 16.40  0.040 0.00 26.791 24.008 24.003 23.927 23.925 23.901 23.872 23.856 23.843 23.816  0.176 
 3  10.11 -0.85  0.14464 -2.512 3.533  5.187 16.70  0.040 0.00 27.750 24.766 24.741 24.657 24.668 24.631 24.595 24.590 24.581 24.543  0.145 
 3  10.11 -0.85  0.20089 -2.052 3.592  5.108 16.80  0.040 0.00 26.701 24.099 24.119 24.041 24.031 24.017 23.996 23.973 23.958 23.944  0.201 
 3  10.11 -0.85  0.27003 -1.796 3.608  5.043 17.60  0.040 0.00 26.859 24.342 24.355 24.291 24.282 24.273 24.258 24.238 24.225 24.218  0.270 
 3  10.11 -0.83  0.01143 -4.486 3.073  4.220 12.00  0.040 0.79 27.985 22.178 22.005 22.193 21.961 21.757 21.705 21.743 21.738 21.694  0.011 
 3  10.11 -0.83  0.05272 -5.274 2.978  5.293 12.50  0.040 0.00 30.455 24.458 24.447 24.282 23.935 23.695 23.620 23.644 23.427 22.771  0.053 
 3  10.11 -0.83  0.10076 -2.979 3.485  5.307 12.60  0.040 0.00 24.816 21.636 21.589 21.439 21.440 21.394 21.346 21.346 21.344 21.302  0.101 
 3  10.11 -0.83  0.05471 -5.052 3.018  5.160 12.90  0.040 0.82 29.735 23.817 23.789 23.661 23.343 23.119 23.058 23.082 22.884 22.237  0.045 
 3  10.11 -0.83  0.01433 -4.484 3.084  4.361 13.20  0.040 0.76 28.618 22.799 22.650 22.787 22.546 22.342 22.287 22.314 22.264 22.053  0.014 
 3  10.11 -0.83  0.02923 -5.112 2.979  4.879 13.70  0.040 0.00 31.251 25.232 25.210 25.100 24.758 24.508 24.437 24.463 24.279 23.695  0.029 
 3  10.11 -0.83  0.08137 -3.725 3.354  5.435 13.80  0.040 0.00 27.883 24.053 23.924 23.633 23.570 23.574 23.500 23.403 23.465 22.971  0.081 
 3  10.11 -0.83  0.32361 -1.645 3.617  5.007 13.90  0.040 0.00 22.782 20.303 20.299 20.250 20.242 20.236 20.224 20.208 20.198 20.193  0.324 
 3  10.11 -0.83  0.03020 -5.103 2.983  4.900 14.00  0.040 0.00 31.528 25.522 25.498 25.387 25.049 24.803 24.733 24.758 24.568 23.962  0.030 
 3  10.11 -0.83  0.01886 -4.750 3.033  4.489 14.10  0.040 0.89 30.262 24.305 24.233 24.234 23.940 23.716 23.651 23.664 23.514 22.982  0.017 
 3  10.11 -0.83  0.04496 -4.861 3.057  5.091 14.20  0.040 0.92 30.588 24.767 24.704 24.644 24.361 24.150 24.097 24.125 23.980 23.462  0.042 
 3  10.11 -0.83  0.06997 -4.422 3.190  5.413 14.30  0.040 0.81 29.956 24.670 24.547 24.510 24.283 24.128 24.089 24.110 23.982 23.378  0.070 
 3  10.11 -0.83  0.19575 -2.092 3.587  5.115 14.40  0.040 0.70 24.093 21.349 21.351 21.269 21.265 21.242 21.215 21.198 21.185 21.161  0.196 
 3  10.11 -0.83  0.49370 -1.194 3.644  4.847 14.50  0.040 0.00 22.254 19.934 19.904 19.885 19.881 19.880 19.874 19.866 19.861 19.858  0.494 
 3  10.11 -0.83  0.02079 -5.138 2.957  4.667 14.70  0.040 0.00 32.314 26.214 26.208 26.110 25.753 25.472 25.387 25.432 25.337 25.036  0.021 
 3  10.11 -0.83  0.16038 -2.381 3.548  5.161 14.80  0.040 0.00 25.522 22.609 22.587 22.520 22.530 22.498 22.464 22.457 22.448 22.411  0.160 
 3  10.11 -0.83  0.08335 -3.622 3.376  5.432 14.90  0.040 0.00 28.724 25.045 24.934 24.634 24.585 24.577 24.516 24.414 24.490 24.006  0.083 
 3  10.11 -0.83  0.24640 -1.873 3.603  5.060 15.00  0.040 0.00 24.452 21.915 21.936 21.865 21.854 21.844 21.827 21.805 21.791 21.781  0.246 
 3  10.11 -0.83  0.15763 -2.403 3.545  5.164 15.20  0.040 0.94 25.326 22.376 22.353 22.277 22.288 22.253 22.218 22.212 22.203 22.165  0.158 
 3  10.11 -0.83  0.12114 -2.731 3.512  5.247 15.80  0.040 0.71 27.217 24.061 24.019 23.866 23.864 23.829 23.787 23.756 23.773 23.601  0.121 
 3  10.11 -0.83  0.12054 -2.736 3.512  5.248 16.30  0.040 0.00 27.911 24.832 24.801 24.690 24.699 24.658 24.617 24.614 24.607 24.566  0.121 
 3  10.11 -0.83  0.11982 -2.743 3.511  5.249 16.90  0.040 0.00 28.527 25.446 25.414 25.303 25.311 25.270 25.229 25.226 25.220 25.179  0.120 
 3  10.11 -0.83  0.87695  1.115 4.802  7.256 17.10  0.040 0.75 19.061 21.482 21.460 21.456 21.453 21.454 21.451 21.445 21.442 21.440  0.604 
 3  10.11 -0.81  0.19480 -2.101 3.585  5.116 11.80  0.040 0.77 21.432 18.676 18.676 18.597 18.595 18.571 18.543 18.527 18.514 18.489  0.195 
 3  10.11 -0.81  0.06770 -4.593 3.150  5.407 12.70  0.040 0.00 28.952 23.599 23.444 23.494 23.287 23.116 23.096 23.130 23.032 22.533  0.068 
 3  10.11 -0.81  0.24997 -1.860 3.603  5.055 13.10  0.040 0.00 22.520 19.985 20.005 19.935 19.924 19.914 19.897 19.875 19.861 19.852  0.250 
 3  10.11 -0.81  0.32042 -1.654 3.616  5.008 13.30  0.040 0.71 21.764 19.253 19.260 19.201 19.192 19.183 19.168 19.150 19.138 19.130  0.320 
 3  10.11 -0.81  0.21361 -2.005 3.594  5.096 13.40  0.040 0.96 22.466 19.873 19.894 19.817 19.806 19.793 19.773 19.750 19.735 19.721  0.214 
 3  10.11 -0.81  0.02941 -5.112 2.980  4.883 13.50  0.040 0.96 30.301 24.279 24.258 24.148 23.805 23.554 23.482 23.509 23.328 22.753  0.029 
 3  10.11 -0.81  0.06117 -4.958 3.037  5.126 13.80  0.040 0.71 30.358 24.523 24.475 24.384 24.095 23.886 23.833 23.858 23.690 23.100  0.043 
 3  10.11 -0.81  0.05465 -5.220 2.993  5.313 13.90  0.040 0.00 31.719 25.764 25.749 25.591 25.256 25.024 24.959 24.984 24.776 24.124  0.055 
 3  10.11 -0.81  0.01120 -4.567 3.055  4.219 14.10  0.040 0.00 30.287 24.430 24.281 24.420 24.175 23.970 23.911 23.938 23.895 23.714  0.011 
 3  10.11 -0.81  0.01867 -4.594 3.064  4.423 14.20  0.040 0.83 30.081 24.190 24.075 24.155 23.885 23.668 23.607 23.632 23.541 23.202  0.015 
 3  10.11 -0.81  0.06044 -5.139 3.020  5.385 14.30  0.040 0.88 31.301 25.379 25.359 25.209 24.885 24.659 24.595 24.621 24.418 23.771  0.060 
 3  10.11 -0.81  0.20034 -2.057 3.591  5.108 14.40  0.040 0.00 24.314 21.705 21.724 21.647 21.636 21.622 21.600 21.578 21.563 21.548  0.200 
 3  10.11 -0.81  0.06350 -4.909 3.075  5.395 14.50  0.040 0.00 31.541 25.849 25.773 25.728 25.476 25.276 25.234 25.276 25.202 24.912  0.063 
 3  10.11 -0.81  0.09574 -3.102 3.467  5.335 14.70  0.040 0.89 26.888 23.540 23.468 23.247 23.228 23.190 23.138 23.099 23.129 22.903  0.096 
 3  10.11 -0.81  0.13017 -2.651 3.519  5.224 15.20  0.040 0.00 26.597 23.549 23.521 23.420 23.430 23.390 23.350 23.346 23.339 23.298  0.130 
 3  10.11 -0.81  0.21341 -2.005 3.594  5.096 15.70  0.040 0.00 25.484 22.896 22.918 22.842 22.831 22.818 22.797 22.774 22.759 22.746  0.213 
 3  10.11 -0.81  0.01136 -4.510 3.068  4.219 16.00  0.040 0.00 32.044 26.223 26.057 26.231 25.995 25.790 25.736 25.771 25.755 25.670  0.011 
 3  10.11 -0.81  0.75195 -0.206 3.761  4.510 19.10  0.040 0.00 24.384 22.902 22.890 22.885 22.882 22.883 22.879 22.874 22.870 22.868  0.752 
 3  10.11 -0.81  0.37775 -1.507 3.624  4.963 19.50  0.040 0.00 28.037 25.587 25.571 25.532 25.526 25.522 25.512 25.499 25.492 25.488  0.378 
 3  10.11 -0.79  0.03557 -4.921 3.034  4.990 12.60  0.040 0.00 29.672 23.815 23.753 23.703 23.417 23.206 23.151 23.171 23.005 22.415  0.036 
 3  10.11 -0.79  0.01892 -5.011 2.981  4.594 12.80  0.040 0.00 30.096 24.047 24.021 23.949 23.620 23.368 23.294 23.322 23.196 22.767  0.019 
 3  10.11 -0.79  0.07076 -4.332 3.210  5.407 13.00  0.040 0.00 28.601 23.599 23.436 23.395 23.223 23.132 23.088 23.092 23.017 22.445  0.071 
 3  10.11 -0.79  0.03133 -5.065 2.994  4.920 13.70  0.040 0.00 31.132 25.154 25.124 25.018 24.690 24.455 24.390 24.411 24.216 23.579  0.031 
 3  10.11 -0.79  0.09647 -3.085 3.469  5.329 13.80  0.040 0.00 26.282 23.042 22.984 22.809 22.804 22.752 22.701 22.701 22.701 22.658  0.096 
 3  10.11 -0.79  0.65453 -0.623 3.708  4.654 13.90  0.040 0.00 20.228 18.361 18.335 18.330 18.327 18.328 18.325 18.319 18.315 18.313  0.655 
 3  10.11 -0.79  0.03031 -5.099 2.984  4.902 14.10  0.040 0.00 31.618 25.615 25.590 25.480 25.143 24.898 24.829 24.853 24.663 24.053  0.030 
 3  10.11 -0.79  0.23640 -1.915 3.600  5.072 14.30  0.040 0.00 23.859 21.307 21.333 21.258 21.246 21.235 21.216 21.193 21.178 21.167  0.236 
 3  10.11 -0.79  0.15372 -2.441 3.539  5.166 14.50  0.040 0.00 25.373 22.416 22.394 22.317 22.327 22.291 22.256 22.249 22.240 22.201  0.154 
 3  10.11 -0.79  0.35815 -1.559 3.621  4.982 15.10  0.040 0.76 23.265 20.783 20.781 20.730 20.722 20.715 20.703 20.686 20.676 20.670  0.358 
 3  10.11 -0.79  0.03917 -4.798 3.067  5.045 15.20  0.040 0.00 31.966 26.234 26.138 26.141 25.886 25.676 25.629 25.673 25.619 25.403  0.039 
 3  10.11 -0.79  0.20751 -2.030 3.593  5.102 15.60  0.040 1.00 24.694 22.094 22.114 22.037 22.026 22.013 21.992 21.969 21.954 21.940  0.208 
 3  10.11 -0.79  0.08818 -3.351 3.426  5.384 15.90  0.040 0.00 29.048 25.635 25.579 25.307 25.286 25.256 25.226 25.121 25.200 24.735  0.088 
 3  10.11 -0.79  0.16277 -2.367 3.549  5.157 16.40  0.040 0.00 27.087 24.179 24.157 24.092 24.101 24.069 24.035 24.028 24.018 23.981  0.163 
 3  10.11 -0.79  0.14771 -2.493 3.532  5.176 16.80  0.040 0.86 27.257 24.240 24.215 24.122 24.132 24.093 24.055 24.050 24.041 24.001  0.148 
 3  10.11 -0.79  0.13139 -2.643 3.519  5.220 16.90  0.040 0.92 27.640 24.575 24.546 24.440 24.449 24.408 24.367 24.363 24.356 24.315  0.131 
 3  10.11 -0.77  0.30795 -1.688 3.614  5.015  9.00  0.039 0.00 17.990 15.498 15.500 15.446 15.437 15.430 15.416 15.399 15.388 15.382  0.308 
 3  10.11 -0.77  0.01701 -4.325 3.111  4.247 11.20  0.040 0.73 26.457 20.763 20.629 20.721 20.488 20.298 20.255 20.265 20.129 19.580  0.012 
 3  10.11 -0.77  0.50481 -1.166 3.645  4.833 13.20  0.040 0.00 20.885 18.572 18.541 18.523 18.520 18.518 18.513 18.504 18.500 18.496  0.505 
 3  10.11 -0.77  0.04267 -4.925 3.044  5.114 13.40  0.040 0.00 30.482 24.666 24.602 24.548 24.270 24.064 24.011 24.036 23.887 23.347  0.043 
 3  10.11 -0.77  0.10704 -2.888 3.494  5.279 13.50  0.040 0.00 25.489 22.339 22.302 22.167 22.172 22.126 22.080 22.079 22.073 22.031  0.107 
 3  10.11 -0.77  0.10434 -2.930 3.489  5.290 13.60  0.040 0.00 25.695 22.527 22.486 22.343 22.346 22.299 22.252 22.251 22.247 22.204  0.104 
 3  10.11 -0.77  0.34978 -1.582 3.620  4.989 13.90  0.040 0.00 22.626 20.160 20.151 20.106 20.099 20.093 20.082 20.067 20.058 20.054  0.350 
 3  10.11 -0.77  0.16164 -2.379 3.547  5.158 14.00  0.040 0.00 24.717 21.798 21.777 21.709 21.719 21.685 21.652 21.644 21.634 21.597  0.162 
 3  10.11 -0.77  0.06462 -4.824 3.095  5.398 14.10  0.040 0.00 30.931 25.320 25.216 25.216 24.979 24.788 24.752 24.786 24.685 24.256  0.065 
 3  10.11 -0.77  0.07208 -4.186 3.243  5.398 14.40  0.040 0.00 29.635 24.867 24.700 24.553 24.428 24.394 24.326 24.289 24.252 23.700  0.072 
 3  10.11 -0.77  0.01658 -4.729 3.037  4.481 14.50  0.040 0.00 31.093 25.199 25.094 25.152 24.885 24.681 24.622 24.627 24.474 23.919  0.017 
 3  10.11 -0.77  0.04416 -5.011 3.026  5.145 14.60  0.040 0.00 31.899 26.029 25.983 25.893 25.596 25.383 25.327 25.349 25.166 24.532  0.044 
 3  10.11 -0.77  0.32595 -1.643 3.616  5.004 14.90  0.040 0.84 23.193 20.696 20.700 20.644 20.635 20.628 20.614 20.596 20.584 20.578  0.326 
 3  10.11 -0.77  0.08294 -3.646 3.370  5.431 15.20  0.040 0.00 29.086 25.368 25.251 24.954 24.900 24.895 24.831 24.731 24.803 24.317  0.083 
 3  10.11 -0.77  0.03836 -4.826 3.060  5.033 15.40  0.040 0.97 31.523 25.742 25.660 25.643 25.378 25.172 25.122 25.152 25.043 24.630  0.038 
 3  10.11 -0.77  0.15937 -2.398 3.544  5.160 15.50  0.040 0.00 26.264 23.333 23.311 23.241 23.250 23.216 23.182 23.175 23.165 23.127  0.159 
 3  10.11 -0.77  0.31071 -1.681 3.614  5.013 15.70  0.040 0.00 24.673 22.182 22.184 22.130 22.121 22.114 22.101 22.083 22.073 22.067  0.311 
 3  10.11 -0.77  0.82477  0.178 3.786  4.266 16.10  0.040 0.88 20.132 18.758 18.748 18.743 18.740 18.740 18.737 18.732 18.728 18.727  0.825 
 3  10.11 -0.77  0.10583 -2.907 3.492  5.284 16.40  0.040 0.83 28.116 24.881 24.835 24.652 24.647 24.607 24.566 24.527 24.552 24.341  0.106 
 3  10.11 -0.77  0.86639  0.823 3.706  3.323 16.50  0.040 0.00 19.212 17.340 17.307 17.301 17.298 17.299 17.296 17.290 17.286 17.285  0.866 
 3  10.11 -0.77  0.42759 -1.383 3.630  4.916 16.60  0.040 0.00 24.826 22.414 22.393 22.361 22.355 22.352 22.343 22.332 22.326 22.322  0.428 
 3  10.11 -0.77  0.14696 -2.503 3.531  5.178 16.80  0.040 0.00 27.827 24.833 24.810 24.725 24.735 24.697 24.661 24.654 24.645 24.605  0.147 
 3  10.11 -0.77  0.10888 -2.859 3.498  5.272 16.90  0.040 0.00 28.817 25.680 25.645 25.515 25.521 25.477 25.432 25.430 25.424 25.381  0.109 
 3  10.11 -0.75  0.40721 -1.435 3.626  4.933 11.40  0.040 0.00 19.757 17.322 17.303 17.267 17.261 17.257 17.248 17.236 17.229 17.226  0.407 
