#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 1   9.33 -0.03  0.07772 -3.652 3.352  5.335  7.50  0.036 0.00 21.400 24.154 21.074 19.556 19.091 18.725 18.560 17.624 17.528 19.045 18.044 19.666 18.476 18.973 18.450 18.662 18.408 17.820 17.504 17.415 17.539 17.664 17.612  0.078 
 1   9.33 -0.03  0.20599 -2.206 3.543  5.076  9.30  0.040 0.75 19.179 19.414 18.198 17.524 16.992 16.682 16.625 16.271 16.182 17.048 16.453 17.145 16.760 16.740 16.610 16.664 16.596 16.356 16.214 16.126 16.152 16.246 16.230  0.206 
 1   9.33  0.01  0.04225 -4.760 3.080  5.091  9.10  0.039 0.00 25.771 36.645 32.224 28.882 25.900 23.434 21.985 20.644 20.220 24.586 21.180 26.716 25.129 24.141 22.987 22.371 21.567 21.102 20.492 20.150 20.364 20.267 20.222  0.042 
 1   9.33  0.05  0.06499 -4.232 3.223  5.321  9.00  0.039 1.00 23.599 28.556 25.489 23.242 21.640 20.495 19.843 18.922 18.758 21.365 19.337 22.272 20.990 20.863 20.186 20.020 19.635 19.091 18.821 18.694 18.764 18.835 18.769  0.065 
 1   9.33  0.05  0.41326 -1.595 3.578  4.906 11.20  0.040 0.96 19.252 19.228 18.246 17.658 17.102 16.818 16.835 16.554 16.482 17.179 16.700 17.262 16.871 16.855 16.768 16.864 16.821 16.631 16.502 16.425 16.458 16.545 16.539  0.413 
 1   9.33  0.13  0.87706 -0.417 3.706  4.567  9.40  0.040 0.00 15.212 14.736 14.355 14.002 13.518 13.329 13.310 13.287 13.325 13.624 13.300 13.625 13.374 13.334 13.320 13.345 13.291 13.287 13.286 13.283 13.305 13.379 13.365  0.877 
 1   9.33  0.31  0.07287 -3.865 3.307  5.339 10.70  0.040 0.75 24.949 28.653 25.462 23.597 22.844 22.181 21.659 20.658 20.484 22.727 21.099 23.508 22.176 22.504 21.876 21.836 21.438 20.873 20.541 20.398 20.509 20.583 20.517  0.073 
 1   9.35 -0.13  2.33747 -2.189 4.172  8.110 10.90  0.040 0.00 21.142 22.407 22.531 22.619 22.663 22.713 22.741 22.760 22.771 22.656 22.750 22.654 22.680 22.706 22.720 22.733 22.751 22.758 22.762 22.767 22.769 22.775 22.776  0.704 
 1   9.35 -0.09  0.13593 -2.694 3.491  5.173  7.90  0.037 0.00 19.405 19.968 18.451 17.668 17.164 16.866 16.785 16.321 16.216 17.207 16.553 17.350 16.887 16.947 16.766 16.822 16.742 16.430 16.248 16.151 16.187 16.295 16.268  0.136 
 1   9.35 -0.07  0.19171 -2.280 3.537  5.094  8.80  0.039 0.00 19.270 19.450 18.285 17.631 17.092 16.781 16.726 16.395 16.308 17.152 16.566 17.239 16.869 16.836 16.714 16.766 16.699 16.476 16.340 16.254 16.279 16.369 16.353  0.192 
 1   9.35  0.01  0.07824 -3.626 3.357  5.331  8.20  0.038 0.00 22.035 24.703 21.665 20.178 19.724 19.367 19.216 18.286 18.191 19.679 18.704 20.282 19.120 19.608 19.095 19.314 19.068 18.480 18.166 18.076 18.200 18.328 18.276  0.078 
 1   9.35  0.07  0.15649 -2.544 3.501  5.124  9.60  0.040 0.00 20.729 21.213 19.762 19.008 18.508 18.208 18.127 17.695 17.588 18.551 17.912 18.681 18.245 18.282 18.117 18.162 18.090 17.799 17.626 17.527 17.558 17.659 17.639  0.156 
 1   9.35  0.11  0.20105 -2.241 3.535  5.068 10.30  0.040 0.00 20.672 20.883 19.683 19.022 18.489 18.180 18.130 17.788 17.700 18.547 17.965 18.637 18.262 18.235 18.112 18.168 18.104 17.872 17.732 17.644 17.669 17.762 17.750  0.201 
 1   9.35  0.25  0.14101 -2.682 3.482  5.144  8.90  0.039 0.86 19.817 20.553 18.880 18.039 17.562 17.259 17.184 16.663 16.556 17.590 16.921 17.769 17.257 17.353 17.145 17.218 17.137 16.784 16.583 16.484 16.527 16.643 16.617  0.141 
 1   9.35  0.29  0.03367 -4.985 3.016  4.960  7.40  0.035 0.00 24.633 38.472 33.182 29.170 25.614 22.704 20.992 19.597 18.827 23.923 20.135 26.632 24.750 23.572 22.191 21.570 20.470 20.389 19.471 18.803 18.962 18.863 18.730  0.034 
 1   9.35  0.35  0.13642 -2.722 3.478  5.155  9.70  0.040 0.00 21.275 21.979 20.333 19.504 19.024 18.721 18.642 18.135 18.028 19.054 18.387 19.225 18.725 18.812 18.610 18.677 18.597 18.254 18.057 17.957 17.998 18.112 18.087  0.136 
 1   9.35  0.43  0.14098 -2.682 3.482  5.144  8.80  0.039 0.00 20.276 20.942 19.330 18.513 18.030 17.728 17.648 17.154 17.047 18.062 17.400 18.226 17.738 17.815 17.620 17.682 17.604 17.271 17.078 16.978 17.017 17.128 17.104  0.141 
 1   9.37 -0.35  0.16782 -2.409 3.530  5.138  9.10  0.039 0.00 19.893 20.060 18.926 18.265 17.711 17.403 17.319 16.989 16.895 17.776 17.159 17.863 17.487 17.461 17.332 17.363 17.284 17.071 16.932 16.849 16.872 16.955 16.927  0.168 
 1   9.37 -0.29  0.19102 -2.250 3.549  5.109  8.20  0.038 0.00 18.595 18.642 17.620 17.002 16.443 16.125 16.056 15.771 15.692 16.509 15.920 16.585 16.234 16.175 16.064 16.101 16.026 15.841 15.723 15.646 15.667 15.747 15.724  0.191 
 1   9.37 -0.21  0.22523 -2.103 3.558  5.071  9.90  0.040 0.92 19.252 19.270 18.270 17.664 17.108 16.797 16.752 16.468 16.390 17.176 16.616 17.252 16.895 16.844 16.739 16.793 16.727 16.538 16.418 16.341 16.365 16.447 16.430  0.225 
 1   9.37 -0.03  0.06068 -4.458 3.170  5.304  7.10  0.034 0.00 23.016 30.097 26.699 24.161 21.874 20.094 19.148 18.044 17.844 21.168 18.519 22.502 21.224 20.595 19.732 19.379 18.865 18.240 17.935 17.771 17.851 17.935 17.852  0.061 
 1   9.37  0.09  0.21079 -2.202 3.538  5.062 13.00  0.040 0.00 23.274 23.465 22.286 21.632 21.095 20.784 20.737 20.404 20.318 21.154 20.576 21.243 20.872 20.837 20.718 20.776 20.711 20.484 20.349 20.263 20.287 20.380 20.368  0.211 
 1   9.37  0.11  0.11561 -2.894 3.465  5.201 10.90  0.040 0.00 22.904 23.765 21.983 21.101 20.633 20.332 20.264 19.700 19.595 20.656 19.976 20.858 20.308 20.434 20.206 20.298 20.211 19.828 19.615 19.516 19.567 19.691 19.662  0.116 
 1   9.37  0.15  0.40307 -1.630 3.572  4.908  9.10  0.039 0.00 17.946 17.968 16.941 16.339 15.781 15.492 15.506 15.221 15.149 15.857 15.369 15.940 15.551 15.530 15.442 15.537 15.491 15.298 15.169 15.092 15.125 15.214 15.207  0.403 
 1   9.37  0.17  0.10472 -3.019 3.450  5.222 13.10  0.040 0.00 25.417 26.471 24.524 23.577 23.126 22.825 22.771 22.139 22.037 23.139 22.444 23.381 22.768 22.942 22.682 22.805 22.707 22.279 22.046 21.948 22.011 22.146 22.113  0.105 
 1   9.37  0.25  0.09023 -3.257 3.418  5.268  9.00  0.039 0.00 21.913 23.477 21.130 20.016 19.600 19.299 19.267 18.484 18.392 19.590 18.849 19.946 19.155 19.459 19.108 19.312 19.174 18.652 18.376 18.281 18.375 18.525 18.484  0.090 
 1   9.39 -0.31  0.01788 -4.776 3.028  4.500  7.40  0.035 0.95 23.486 37.404 32.168 28.176 24.636 21.703 19.805 18.410 17.740 22.890 18.952 25.628 23.772 22.540 21.211 20.357 19.319 19.044 18.280 17.726 17.922 17.742 17.620  0.017 
 1   9.39 -0.21  0.30785 -1.839 3.574  5.008  8.80  0.039 0.00 18.168 18.071 17.171 16.599 16.047 15.762 15.761 15.482 15.404 16.123 15.628 16.201 15.826 15.802 15.711 15.792 15.746 15.558 15.429 15.353 15.382 15.463 15.454  0.308 
 1   9.39 -0.17  0.31143 -1.837 3.572  5.004  9.70  0.040 0.89 18.420 18.360 17.425 16.843 16.289 15.998 15.989 15.708 15.631 16.364 15.855 16.442 16.069 16.039 15.945 16.023 15.972 15.783 15.656 15.580 15.608 15.691 15.681  0.311 
 1   9.39 -0.11  0.48291 -1.401 3.599  4.865  9.00  0.039 0.89 16.673 16.493 15.703 15.161 14.563 14.279 14.306 14.083 14.038 14.655 14.201 14.732 14.332 14.306 14.241 14.329 14.301 14.143 14.038 13.983 14.016 14.107 14.093  0.483 
 1   9.39 -0.09  0.03658 -4.886 3.043  5.006  8.80  0.039 0.91 25.164 38.055 33.091 29.306 25.928 23.137 21.484 20.103 19.409 24.340 20.640 26.883 25.089 23.961 22.642 22.011 20.987 20.822 19.970 19.372 19.548 19.451 19.331  0.037 
 1   9.39 -0.05  0.09164 -3.230 3.428  5.288  9.90  0.040 0.00 22.744 24.135 21.919 20.862 20.433 20.138 20.106 19.364 19.270 20.433 19.713 20.748 20.017 20.283 19.961 20.146 20.021 19.523 19.260 19.165 19.249 19.399 19.359  0.092 
 1   9.39 -0.03  0.25814 -2.015 3.555  5.030 11.00  0.040 0.72 20.373 20.496 19.384 18.750 18.205 17.894 17.855 17.540 17.459 18.268 17.703 18.351 17.985 17.943 17.831 17.894 17.831 17.617 17.487 17.405 17.429 17.520 17.508  0.258 
 1   9.39  0.01  0.34203 -1.781 3.567  4.969 10.60  0.040 0.00 19.822 19.825 18.820 18.224 17.671 17.375 17.375 17.088 17.014 17.743 17.237 17.824 17.448 17.416 17.322 17.409 17.358 17.163 17.036 16.958 16.988 17.076 17.069  0.342 
 1   9.39  0.03  0.06844 -4.126 3.250  5.344  9.20  0.040 0.90 23.866 28.280 25.215 23.097 21.850 20.825 20.162 19.198 19.027 21.616 19.628 22.488 21.201 21.189 20.515 20.347 19.939 19.376 19.093 18.959 19.034 19.110 19.039  0.068 
 1   9.39  0.09  0.07844 -3.609 3.359  5.324 10.20  0.040 0.00 23.992 26.622 23.602 22.130 21.681 21.327 21.184 20.256 20.161 21.637 20.673 22.232 21.082 21.566 21.058 21.279 21.038 20.450 20.136 20.046 20.170 20.298 20.248  0.078 
 1   9.39  0.11  0.11755 -2.877 3.467  5.198  9.90  0.040 0.00 21.862 22.703 20.938 20.062 19.593 19.291 19.222 18.665 18.560 19.617 18.939 19.815 19.271 19.392 19.168 19.257 19.170 18.793 18.581 18.482 18.532 18.654 18.626  0.118 
 1   9.39  0.19  0.15749 -2.551 3.496  5.116 10.20  0.040 0.86 20.790 21.385 19.836 19.043 18.553 18.252 18.171 17.700 17.592 18.589 17.935 18.741 18.271 18.334 18.150 18.206 18.130 17.812 17.626 17.526 17.562 17.670 17.647  0.157 
 1   9.39  0.21  0.23318 -2.132 3.537  5.034  9.80  0.040 0.00 19.900 20.097 18.912 18.256 17.720 17.408 17.362 17.027 16.940 17.778 17.200 17.868 17.495 17.462 17.342 17.401 17.336 17.108 16.972 16.885 16.909 17.002 16.990  0.233 
 1   9.39  0.29  1.54973  0.978 3.763  3.647 13.20  0.040 0.84 15.208 14.721 14.456 14.215 13.887 13.778 13.758 13.750 13.768 13.973 13.754 13.950 13.803 13.784 13.770 13.774 13.751 13.750 13.749 13.747 13.758 13.794 13.789  1.550 
 1   9.41 -0.33  0.49837 -1.316 3.614  4.855  8.90  0.039 0.00 16.960 16.677 16.026 15.523 14.903 14.615 14.622 14.468 14.453 15.004 14.551 15.071 14.680 14.636 14.587 14.646 14.616 14.505 14.437 14.401 14.431 14.520 14.502  0.498 
 1   9.41 -0.27  1.61318 -2.535 4.090  8.095  8.30  0.038 0.00 19.409 20.184 20.264 20.315 20.341 20.375 20.390 20.401 20.408 20.338 20.395 20.336 20.354 20.372 20.378 20.384 20.396 20.400 20.402 20.405 20.407 20.411 20.412  0.654 
 1   9.41 -0.27  0.06777 -4.172 3.239  5.343 10.30  0.040 0.00 25.501 29.901 26.845 24.686 23.357 22.403 21.826 20.932 20.776 23.170 21.338 23.993 22.708 22.738 22.106 21.993 21.630 21.100 20.831 20.712 20.784 20.852 20.789  0.068 
 1   9.41 -0.27  0.17038 -2.401 3.529  5.131 14.40  0.040 0.00 25.173 25.369 24.202 23.535 22.988 22.681 22.603 22.263 22.169 23.050 22.438 23.140 22.761 22.740 22.610 22.645 22.570 22.348 22.205 22.120 22.144 22.230 22.205  0.170 
 1   9.41 -0.09  0.68209 -0.877 3.650  4.696 10.60  0.040 0.00 17.562 17.198 16.677 16.219 15.586 15.316 15.302 15.252 15.292 15.703 15.280 15.745 15.381 15.324 15.302 15.339 15.284 15.259 15.245 15.237 15.269 15.366 15.342  0.682 
 1   9.41 -0.07  0.23311 -2.096 3.552  5.054  8.60  0.039 0.80 18.093 18.219 17.107 16.471 15.925 15.611 15.563 15.250 15.169 15.987 15.412 16.070 15.707 15.661 15.548 15.604 15.537 15.326 15.198 15.116 15.140 15.229 15.215  0.233 
 1   9.41  0.03  0.55216 -1.249 3.607  4.805  7.20  0.035 0.00 15.093 14.875 14.149 13.622 12.983 12.692 12.724 12.555 12.544 13.086 12.645 13.159 12.748 12.711 12.664 12.750 12.717 12.597 12.521 12.485 12.521 12.621 12.602  0.552 
 1   9.41  0.03  0.10869 -2.953 3.462  5.220  9.90  0.040 0.90 21.476 22.477 20.578 19.646 19.190 18.891 18.834 18.217 18.116 19.207 18.516 19.439 18.839 19.004 18.750 18.869 18.772 18.355 18.126 18.028 18.089 18.222 18.189  0.109 
 1   9.41  0.07  0.09184 -3.227 3.425  5.275  9.30  0.040 0.00 22.138 23.573 21.322 20.250 19.827 19.529 19.498 18.745 18.651 19.823 19.099 20.148 19.403 19.678 19.349 19.539 19.412 18.906 18.639 18.544 18.631 18.781 18.741  0.092 
 1   9.41  0.11  0.40209 -1.627 3.573  4.910  6.90  0.033 0.00 15.739 15.741 14.728 14.132 13.577 13.291 13.306 13.022 12.949 13.653 13.170 13.736 13.347 13.329 13.241 13.337 13.292 13.099 12.969 12.892 12.925 13.013 13.007  0.402 
 1   9.41  0.11  0.09029 -3.256 3.420  5.277  9.00  0.039 0.00 21.910 23.433 21.117 20.017 19.598 19.298 19.267 18.493 18.400 19.590 18.855 19.936 19.159 19.454 19.110 19.311 19.176 18.658 18.385 18.291 18.382 18.533 18.492  0.090 
 1   9.41  0.19  0.07886 -3.573 3.365  5.313  8.50  0.039 0.82 22.016 24.718 21.745 20.294 19.778 19.284 18.995 18.060 17.939 19.696 18.480 20.317 19.186 19.550 19.008 19.116 18.825 18.245 17.946 17.841 17.944 18.058 17.999  0.079 
 1   9.41  0.25  0.62141 -1.095 3.618  4.746 10.20  0.040 0.00 17.707 17.484 16.783 16.260 15.598 15.301 15.322 15.200 15.225 15.708 15.266 15.773 15.368 15.316 15.279 15.359 15.306 15.225 15.178 15.160 15.200 15.310 15.285  0.621 
 1   9.41  0.29  1.18463  0.297 3.782  4.289  8.50  0.039 0.00 12.528 12.051 11.807 11.585 11.277 11.182 11.163 11.160 11.174 11.362 11.162 11.336 11.201 11.188 11.175 11.174 11.160 11.160 11.160 11.158 11.166 11.192 11.188  1.185 
 1   9.41  0.35  1.03585 -0.033 3.752  4.439 10.00  0.040 0.00 14.852 14.346 14.055 13.785 13.417 13.291 13.273 13.261 13.288 13.511 13.268 13.491 13.319 13.297 13.283 13.295 13.262 13.261 13.262 13.259 13.274 13.324 13.317  1.036 
 1   9.43 -0.45  0.62650 -0.921 3.658  4.732 11.30  0.040 0.88 17.853 17.491 16.966 16.513 15.896 15.629 15.604 15.544 15.567 16.009 15.578 16.053 15.695 15.640 15.613 15.633 15.592 15.556 15.535 15.521 15.547 15.628 15.607  0.626 
 1   9.43 -0.27  0.08105 -3.568 3.374  5.358 13.20  0.040 0.00 26.889 29.250 26.363 24.990 24.565 24.245 24.149 23.234 23.144 24.532 23.647 25.065 24.001 24.464 23.989 24.231 24.012 23.423 23.113 23.025 23.147 23.287 23.236  0.081 
 1   9.43 -0.19  0.25836 -1.987 3.564  5.039 10.00  0.040 0.00 19.737 19.710 18.747 18.155 17.601 17.302 17.278 16.995 16.918 17.673 17.142 17.750 17.384 17.345 17.247 17.314 17.258 17.068 16.944 16.867 16.893 16.976 16.963  0.258 
 1   9.43 -0.09  0.55537 -1.216 3.615  4.802  8.40  0.039 0.00 16.209 15.951 15.279 14.767 14.126 13.835 13.854 13.707 13.705 14.232 13.786 14.300 13.897 13.853 13.809 13.881 13.846 13.742 13.678 13.647 13.681 13.779 13.759  0.555 
 1   9.43 -0.01  0.37880 -1.683 3.574  4.943 10.50  0.040 0.00 19.478 19.442 18.470 17.886 17.335 17.050 17.062 16.777 16.702 17.410 16.926 17.493 17.107 17.088 16.999 17.093 17.048 16.856 16.725 16.647 16.679 16.765 16.759  0.379 
 1   9.43  0.01  0.07112 -4.015 3.276  5.354  9.30  0.040 0.78 23.902 27.872 24.769 22.752 21.800 21.022 20.417 19.428 19.220 21.664 19.865 22.461 21.137 21.355 20.718 20.609 20.185 19.657 19.314 19.146 19.250 19.308 19.238  0.071 
 1   9.43  0.01  0.11776 -2.865 3.471  5.204 13.30  0.040 0.00 25.231 26.017 24.299 23.442 22.967 22.666 22.595 22.056 21.951 22.994 22.322 23.181 22.655 22.763 22.548 22.629 22.545 22.180 21.974 21.875 21.921 22.042 22.014  0.118 
 1   9.43  0.07  0.07661 -3.715 3.338  5.335  9.00  0.039 0.73 22.944 26.055 22.904 21.283 20.744 20.252 19.886 18.876 18.712 20.661 19.320 21.357 20.104 20.541 19.957 20.039 19.681 19.105 18.755 18.613 18.736 18.829 18.765  0.077 
 1   9.43  0.15  0.54929 -1.269 3.602  4.803 10.50  0.040 0.00 18.443 18.278 17.493 16.948 16.305 16.012 16.051 15.871 15.860 16.409 15.967 16.483 16.068 16.032 15.982 16.077 16.044 15.916 15.835 15.799 15.837 15.940 15.920  0.549 
 1   9.43  0.17  0.06229 -4.451 3.173  5.320  8.60  0.039 0.00 24.498 31.469 28.102 25.586 23.319 21.562 20.632 19.536 19.341 22.632 20.009 23.942 22.670 22.055 21.202 20.858 20.353 19.726 19.429 19.269 19.343 19.435 19.349  0.062 
 1   9.43  0.21  0.17726 -2.413 3.512  5.093 13.50  0.040 0.93 23.649 24.074 22.676 21.942 21.435 21.135 21.060 20.646 20.541 21.481 20.856 21.603 21.180 21.205 21.049 21.095 21.026 20.747 20.580 20.482 20.512 20.610 20.592  0.177 
 1   9.45 -0.45  0.06209 -4.485 3.165  5.322 10.30  0.040 0.95 25.687 33.343 29.820 27.174 24.783 22.871 21.829 20.660 20.417 23.964 21.154 25.432 24.118 23.412 22.491 22.090 21.510 20.902 20.541 20.339 20.438 20.511 20.426  0.062 
 1   9.45 -0.33  0.09224 -3.214 3.438  5.314 11.10  0.040 0.83 23.638 25.065 22.913 21.810 21.328 21.017 20.922 20.155 20.060 21.334 20.514 21.679 20.883 21.177 20.824 20.988 20.814 20.315 20.051 19.960 20.049 20.184 20.136  0.092 
 1   9.45 -0.25  0.60953 -1.031 3.638  4.753  9.20  0.040 0.00 16.548 16.215 15.652 15.178 14.540 14.259 14.248 14.170 14.195 14.652 14.213 14.705 14.327 14.271 14.242 14.280 14.234 14.185 14.157 14.142 14.172 14.264 14.242  0.610 
 1   9.45 -0.17  0.12374 -2.793 3.484  5.205 10.20  0.040 0.91 21.321 21.980 20.381 19.565 19.059 18.766 18.689 18.184 18.082 19.102 18.435 19.260 18.767 18.854 18.655 18.728 18.637 18.299 18.107 18.012 18.054 18.171 18.138  0.124 
 1   9.45 -0.15  0.28739 -1.906 3.567  5.017  9.60  0.040 0.00 19.136 19.099 18.142 17.554 17.000 16.705 16.691 16.409 16.332 17.073 16.556 17.151 16.781 16.747 16.651 16.726 16.673 16.483 16.357 16.280 16.308 16.392 16.381  0.287 
 1   9.45 -0.15  0.23084 -2.091 3.556  5.061 10.70  0.040 0.00 20.697 20.731 19.711 19.103 18.548 18.236 18.196 17.909 17.832 18.615 18.059 18.692 18.335 18.283 18.178 18.237 18.172 17.980 17.859 17.782 17.806 17.890 17.876  0.231 
 1   9.45 -0.13  0.45751 -1.459 3.595  4.882  7.70  0.037 0.00 16.117 15.931 15.146 14.606 14.010 13.726 13.753 13.530 13.485 14.102 13.648 14.178 13.779 13.753 13.688 13.774 13.748 13.590 13.485 13.430 13.463 13.553 13.540  0.458 
 1   9.45 -0.11  0.04006 -4.771 3.075  5.058  9.00  0.039 0.00 25.697 36.812 32.326 28.933 25.905 23.401 21.918 20.567 20.132 24.556 21.105 26.735 25.126 24.119 22.950 22.313 21.494 21.040 20.410 20.064 20.296 20.169 20.134  0.040 
 1   9.45 -0.09  0.08721 -3.348 3.410  5.311  9.00  0.039 0.00 22.139 23.849 21.394 20.234 19.821 19.522 19.491 18.670 18.580 19.807 19.049 20.195 19.351 19.694 19.317 19.541 19.387 18.843 18.558 18.465 18.567 18.721 18.677  0.087 
 1   9.45 -0.05  0.51143 -1.340 3.602  4.840  9.80  0.040 0.94 17.260 17.067 16.300 15.763 15.148 14.861 14.894 14.690 14.656 15.245 14.798 15.321 14.914 14.885 14.827 14.917 14.890 14.744 14.648 14.599 14.634 14.728 14.712  0.511 
 1   9.45 -0.03  0.56740 -1.199 3.614  4.793  9.50  0.040 0.00 17.268 17.018 16.339 15.823 15.178 14.886 14.909 14.762 14.761 15.284 14.841 15.353 14.947 14.904 14.861 14.936 14.900 14.796 14.733 14.703 14.738 14.838 14.817  0.567 
 1   9.45 -0.03  0.09907 -3.086 3.448  5.256 10.20  0.040 0.97 21.998 23.136 21.123 20.148 19.699 19.403 19.356 18.693 18.595 19.712 19.011 19.970 19.327 19.527 19.250 19.394 19.286 18.838 18.597 18.501 18.570 18.710 18.674  0.099 
 1   9.45 -0.03  0.08717 -3.345 3.409  5.305 10.50  0.040 0.00 23.633 25.360 22.893 21.727 21.315 21.015 20.983 20.159 20.070 21.300 20.540 21.693 20.843 21.189 20.809 21.034 20.879 20.334 20.047 19.954 20.057 20.211 20.167  0.087 
 1   9.45 -0.03  0.19237 -2.281 3.535  5.090 13.50  0.040 0.00 23.972 24.173 22.985 22.326 21.790 21.481 21.429 21.090 21.002 21.849 21.265 21.939 21.565 21.536 21.413 21.467 21.402 21.173 21.034 20.947 20.972 21.064 21.050  0.192 
 1   9.45 -0.01  0.31863 -1.845 3.564  4.990 10.40  0.040 0.00 19.782 19.798 18.784 18.185 17.631 17.331 17.323 17.035 16.962 17.702 17.185 17.782 17.411 17.373 17.277 17.359 17.305 17.109 16.984 16.906 16.934 17.023 17.015  0.319 
 1   9.45 -0.01  0.31974 -1.842 3.565  4.989 14.00  0.040 0.00 23.375 23.389 22.376 21.778 21.224 20.924 20.917 20.629 20.555 21.295 20.779 21.375 21.004 20.966 20.870 20.953 20.899 20.703 20.578 20.500 20.528 20.617 20.609  0.320 
 1   9.45  0.01  0.06688 -4.251 3.221  5.344  9.90  0.040 0.78 25.033 30.340 27.269 25.005 23.326 22.054 21.265 20.240 19.982 22.969 20.688 23.962 22.674 22.463 21.726 21.488 21.003 20.492 20.125 19.916 20.025 20.055 19.989  0.067 
 1   9.45  0.03  0.11254 -2.912 3.466  5.212  7.70  0.037 0.00 19.751 20.597 18.826 17.948 17.479 17.179 17.112 16.550 16.446 17.503 16.826 17.702 17.156 17.280 17.054 17.146 17.059 16.678 16.466 16.367 16.418 16.541 16.513  0.113 
 1   9.45  0.03  0.64513 -1.004 3.632  4.726 13.30  0.040 0.00 20.580 20.275 19.679 19.188 18.532 18.243 18.249 18.159 18.190 18.645 18.208 18.703 18.311 18.255 18.225 18.285 18.233 18.175 18.144 18.130 18.165 18.269 18.245  0.645 
 1   9.45  0.05  0.23057 -2.121 3.544  5.046  8.60  0.039 0.00 18.673 18.817 17.683 17.045 16.501 16.184 16.143 15.827 15.748 16.561 15.991 16.645 16.283 16.234 16.121 16.184 16.118 15.902 15.775 15.693 15.716 15.809 15.797  0.231 
 1   9.45  0.07  0.08085 -3.512 3.379  5.318 10.30  0.040 0.00 23.849 26.129 23.291 21.945 21.528 21.208 21.123 20.219 20.128 21.494 20.628 22.011 20.975 21.421 20.959 21.200 20.991 20.407 20.099 20.010 20.129 20.271 20.221  0.081 
 1   9.45  0.11  0.12593 -2.804 3.474  5.182 10.70  0.040 0.75 22.091 22.989 21.183 20.279 19.817 19.516 19.452 18.863 18.761 19.836 19.151 20.054 19.478 19.624 19.383 19.488 19.395 18.997 18.776 18.677 18.734 18.861 18.831  0.126 
 1   9.45  0.11  0.19498 -2.279 3.531  5.075 13.70  0.040 0.00 24.166 24.409 23.178 22.507 21.978 21.673 21.620 21.266 21.173 22.035 21.448 22.129 21.748 21.730 21.602 21.656 21.593 21.353 21.208 21.117 21.143 21.236 21.223  0.195 
 1   9.45  0.17  0.12724 -2.799 3.472  5.176  9.40  0.040 0.00 21.167 21.941 20.233 19.380 18.905 18.603 18.529 17.996 17.890 18.932 18.259 19.117 18.595 18.699 18.486 18.563 18.480 18.119 17.915 17.815 17.860 17.978 17.952  0.127 
 1   9.47 -0.55  0.41942 -1.465 3.615  4.931 13.40  0.040 0.00 21.833 21.526 20.895 20.401 19.802 19.517 19.509 19.351 19.327 19.899 19.436 19.963 19.587 19.540 19.487 19.530 19.503 19.389 19.320 19.281 19.306 19.386 19.370  0.419 
 1   9.47 -0.45  0.62164 -0.935 3.656  4.736 11.10  0.040 0.00 18.208 17.834 17.328 16.886 16.273 16.012 15.985 15.940 15.969 16.388 15.965 16.426 16.077 16.022 15.999 16.014 15.971 15.948 15.934 15.924 15.949 16.029 16.009  0.622 
 1   9.47 -0.45  0.08823 -3.326 3.422  5.344 13.70  0.040 0.00 26.784 28.277 25.983 24.893 24.467 24.175 24.150 23.375 23.284 24.465 23.737 24.801 24.033 24.329 23.988 24.194 24.057 23.538 23.267 23.174 23.266 23.420 23.378  0.088 
 1   9.47 -0.41  0.52348 -1.226 3.626  4.831 14.00  0.040 0.77 21.409 21.111 20.480 19.983 19.366 19.079 19.078 18.932 18.919 19.468 19.011 19.532 19.147 19.100 19.052 19.101 19.070 18.967 18.904 18.869 18.897 18.983 18.965  0.523 
 1   9.47 -0.31  0.39233 -1.591 3.593  4.940  9.20  0.040 0.00 17.947 17.737 16.974 16.439 15.861 15.580 15.595 15.360 15.304 15.948 15.484 16.022 15.637 15.611 15.538 15.615 15.589 15.423 15.313 15.253 15.283 15.367 15.355  0.392 
 1   9.47 -0.07  0.13555 -2.699 3.489  5.173 11.70  0.040 0.00 23.218 23.799 22.266 21.477 20.977 20.678 20.598 20.129 20.024 21.018 20.364 21.165 20.698 20.760 20.577 20.634 20.555 20.239 20.055 19.958 19.995 20.103 20.077  0.136 
